epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,1.1240321397781372,0.6690139770507812,0.0,0.0,0.0,0.0,0.0,0.0,00:10
1,0.7332190275192261,0.3155921399593353,0.3134719729423523,0.552635908126831,0.15595315396785736,0.25761717557907104,0.11666666716337204,0.0002369968278799206,00:10
2,0.542575478553772,0.2677435278892517,0.5775479674339294,0.701179563999176,0.5221875309944153,0.44618523120880127,0.15000000596046448,0.0,00:11
3,0.41530629992485046,0.19252820312976837,0.6123467683792114,0.7627667784690857,0.5555492043495178,0.5786849856376648,0.13333334028720856,0.0018552748952060938,00:11
4,0.3393571078777313,0.25006791949272156,0.4306265115737915,0.5679365992546082,0.36592304706573486,0.46493062376976013,0.08951003104448318,0.016736751422286034,00:11
5,0.2871432900428772,0.18021628260612488,0.6056662201881409,0.7697280049324036,0.5519856810569763,0.6110121607780457,0.04872257634997368,0.14335240423679352,00:11
6,0.2474866807460785,0.15961918234825134,0.6580369472503662,0.7695651650428772,0.6235352158546448,0.6564070582389832,0.05934825912117958,0.17943905293941498,00:11
7,0.2296365648508072,0.16143757104873657,0.6459861993789673,0.7412383556365967,0.6020629405975342,0.7107931971549988,0.10566417127847672,0.20423784852027893,00:11
8,0.20403623580932617,0.15568402409553528,0.6490415930747986,0.7557419538497925,0.5931866765022278,0.6608830094337463,0.1390521228313446,0.3125208616256714,00:11
9,0.1901344358921051,0.15528106689453125,0.6968410611152649,0.7811402082443237,0.6351299285888672,0.6470891237258911,0.15042273700237274,0.2971881926059723,00:10
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.14252358675003052,0.13776597380638123,0.7245690822601318,0.8359531760215759,0.6663529872894287,0.7304620146751404,0.09549644589424133,0.2908828556537628,00:11
1,0.13674086332321167,0.1375560313463211,0.7620226144790649,0.845201849937439,0.6663778424263,0.7360857725143433,0.13414686918258667,0.38993388414382935,00:11
2,0.13192853331565857,0.14656774699687958,0.6692367792129517,0.8464750051498413,0.6078683733940125,0.7170268893241882,0.10240785032510757,0.24156853556632996,00:11
3,0.13168278336524963,0.13369925320148468,0.7582342624664307,0.8419483304023743,0.6666734218597412,0.7261215448379517,0.08145741373300552,0.40737107396125793,00:11
4,0.12979882955551147,0.13205619156360626,0.7349279522895813,0.8342552781105042,0.6761581897735596,0.7346018552780151,0.11647100746631622,0.3261328935623169,00:11
5,0.12848956882953644,0.14102844893932343,0.7115923166275024,0.7924456000328064,0.6686912775039673,0.7430938482284546,0.1385175734758377,0.43857237696647644,00:11
6,0.12401796132326126,0.13825546205043793,0.7126184105873108,0.843244194984436,0.6649599671363831,0.6982414126396179,0.08396048098802567,0.30262741446495056,00:11
7,0.12081710249185562,0.12947317957878113,0.7581687569618225,0.8452879190444946,0.6885012984275818,0.7357442378997803,0.08152604103088379,0.4092591106891632,00:11
8,0.11833897978067398,0.11877939850091934,0.7499591112136841,0.847590446472168,0.6819379925727844,0.7233617305755615,0.15909522771835327,0.5062578320503235,00:11
9,0.11407144367694855,0.14982183277606964,0.7230825424194336,0.8226057887077332,0.6665745973587036,0.767376184463501,0.09337598830461502,0.3958880603313446,00:11
10,0.1110699474811554,0.13340315222740173,0.7605732679367065,0.8551501035690308,0.6899788975715637,0.771701455116272,0.1386013925075531,0.4062740206718445,00:11
11,0.10941190272569656,0.13029031455516815,0.7212038040161133,0.84726482629776,0.6697054505348206,0.7339521050453186,0.13439922034740448,0.4957188367843628,00:11
12,0.10554251819849014,0.127790167927742,0.7582380771636963,0.8599789142608643,0.6999841928482056,0.7500373721122742,0.21699422597885132,0.4425221085548401,00:11
13,0.10099924355745316,0.13233955204486847,0.7649002075195312,0.8633614778518677,0.6876829862594604,0.7519508600234985,0.17417868971824646,0.4601173400878906,00:11
14,0.09746585786342621,0.1235610768198967,0.7769493460655212,0.8670977354049683,0.7143389582633972,0.7706005573272705,0.16004842519760132,0.46947672963142395,00:11
15,0.09511306136846542,0.1327545940876007,0.7418973445892334,0.8578199744224548,0.6974400281906128,0.7434232234954834,0.2031129151582718,0.42041873931884766,00:11
16,0.09272944927215576,0.1310882717370987,0.7433633804321289,0.8651899695396423,0.6980989575386047,0.7401649951934814,0.18615849316120148,0.4218103289604187,00:11
17,0.0903891921043396,0.1264868527650833,0.7655876278877258,0.8680988550186157,0.7078624963760376,0.7659375667572021,0.17322756350040436,0.4363230764865875,00:11
18,0.08843550831079483,0.12822884321212769,0.7592597603797913,0.8622105717658997,0.7060384154319763,0.7601884603500366,0.20055465400218964,0.4333530366420746,00:11
19,0.0877787321805954,0.12775811553001404,0.7596225738525391,0.8638749718666077,0.7068659067153931,0.759086549282074,0.18046201765537262,0.43385669589042664,00:11
