epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,1.025280475616455,0.6010501384735107,0.0,0.0,0.0,0.0,0.10526315867900848,0.21052631735801697,00:18
1,0.683403730392456,0.34624364972114563,0.1063009575009346,0.355592280626297,0.0014144013402983546,0.1144791841506958,0.10526315867900848,0.21052631735801697,00:16
2,0.5129509568214417,0.2581726014614105,0.45076659321784973,0.7835402488708496,0.30515623092651367,0.37258610129356384,0.10526315867900848,0.21052631735801697,00:16
3,0.40668314695358276,0.2083749622106552,0.690159022808075,0.7975881695747375,0.4956733286380768,0.583401083946228,0.10526315867900848,0.10767601430416107,00:16
4,0.33846211433410645,0.1841699481010437,0.581332266330719,0.824246346950531,0.4151197075843811,0.6548511981964111,0.10526315867900848,0.08854196220636368,00:16
5,0.28860169649124146,0.1702459752559662,0.6881624460220337,0.8165530562400818,0.5647658109664917,0.6376113295555115,0.07017543911933899,0.1391095072031021,00:16
6,0.2622017562389374,0.17101705074310303,0.588539183139801,0.8631760478019714,0.3382890820503235,0.6167408227920532,0.10660043358802795,0.07306155562400818,00:16
7,0.2347504049539566,0.16827605664730072,0.7612510919570923,0.8354104161262512,0.5783679485321045,0.6750012040138245,0.0808592289686203,0.1605594903230667,00:16
8,0.20812875032424927,0.12891672551631927,0.7215444445610046,0.8580949902534485,0.5985896587371826,0.7260795831680298,0.07984739542007446,0.1521548628807068,00:16
9,0.1866878718137741,0.1260605752468109,0.7337103486061096,0.8587461113929749,0.6226736307144165,0.7240749597549438,0.06595059484243393,0.15620487928390503,00:16
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.1362207680940628,0.12169752269983292,0.7381623387336731,0.8630682826042175,0.615775465965271,0.7431125044822693,0.07818353921175003,0.2217918336391449,00:17
1,0.13701827824115753,0.12388297915458679,0.7305393815040588,0.8649361729621887,0.6087920069694519,0.7412333488464355,0.09048331528902054,0.18803663551807404,00:17
2,0.1334361732006073,0.12430206686258316,0.7643505334854126,0.868712842464447,0.6085132956504822,0.7272254824638367,0.08113890886306763,0.307533860206604,00:17
3,0.13038547337055206,0.11405915021896362,0.7688839435577393,0.8653967976570129,0.6170021891593933,0.7479766011238098,0.12768009305000305,0.21501630544662476,00:17
4,0.13335615396499634,0.12088712304830551,0.740088701248169,0.8722248673439026,0.6171214580535889,0.756775975227356,0.08733079582452774,0.2923518717288971,00:17
5,0.1334821879863739,0.11874854564666748,0.7269777655601501,0.8801970481872559,0.6178380250930786,0.798495888710022,0.09301111847162247,0.2472228705883026,00:17
6,0.13320320844650269,0.11614950746297836,0.751456081867218,0.8791362047195435,0.6273483037948608,0.8013769388198853,0.04756307601928711,0.2687000334262848,00:17
7,0.12952770292758942,0.1104675903916359,0.7663606405258179,0.8812398314476013,0.6469464302062988,0.7425669431686401,0.10422541201114655,0.3596535623073578,00:17
8,0.12328369915485382,0.11036591976881027,0.7530530095100403,0.8844472169876099,0.6462159156799316,0.7915349006652832,0.08292123675346375,0.37344908714294434,00:17
9,0.11847367137670517,0.11928814649581909,0.7431795597076416,0.8712999820709229,0.6295459270477295,0.7543430924415588,0.11563500016927719,0.2953442335128784,00:17
10,0.1164250448346138,0.11102717369794846,0.7514796257019043,0.8847600221633911,0.6520577073097229,0.7822620868682861,0.12199152261018753,0.3716403543949127,00:17
11,0.11178740113973618,0.11032691597938538,0.7635304927825928,0.8852793574333191,0.6746671199798584,0.7908143997192383,0.15353775024414062,0.3567254841327667,00:17
12,0.10894914716482162,0.10625143349170685,0.7790994644165039,0.8856736421585083,0.6771247386932373,0.7611601948738098,0.13476620614528656,0.4014180898666382,00:17
13,0.10490018874406815,0.10469239205121994,0.7680545449256897,0.8787686824798584,0.658630907535553,0.7491589188575745,0.17712894082069397,0.3987821638584137,00:17
14,0.10115957260131836,0.10415008664131165,0.7956145405769348,0.8900348544120789,0.6899822950363159,0.7674435377120972,0.2126883864402771,0.37648069858551025,00:17
15,0.09718944132328033,0.102513387799263,0.7976194620132446,0.8860962986946106,0.6967850923538208,0.7697542309761047,0.262808233499527,0.39283257722854614,00:17
16,0.09474283456802368,0.10894928127527237,0.800261378288269,0.8858146071434021,0.6779606938362122,0.7652602791786194,0.2163434624671936,0.3868913948535919,00:17
17,0.09150158613920212,0.10217831283807755,0.7811680436134338,0.8861149549484253,0.6861047148704529,0.7900208830833435,0.2279520481824875,0.39319902658462524,00:17
18,0.08978313207626343,0.10277905315160751,0.7936298847198486,0.8891130685806274,0.6947005987167358,0.7718380689620972,0.2095915675163269,0.39990198612213135,00:17
19,0.0871700718998909,0.10371308773756027,0.7937911152839661,0.8888553977012634,0.6921953558921814,0.7722916007041931,0.1989489048719406,0.39768433570861816,00:17
