epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.0361461266875267,0.027679599821567535,0.281396746635437,0.0,0.19241653382778168,0.1066666692495346,0.20000000298023224,0.07053878903388977,00:15
1,0.028205841779708862,0.018597323447465897,0.583217442035675,0.45845097303390503,0.3065864145755768,0.43553808331489563,0.08085745573043823,0.20874382555484772,00:15
2,0.02317175455391407,0.01324798446148634,0.4912906289100647,0.39822790026664734,0.4898258447647095,0.3585013747215271,0.16446690261363983,0.21825063228607178,00:15
3,0.01989036053419113,0.011347254738211632,0.6145822405815125,0.604580283164978,0.5595874786376953,0.49680471420288086,0.20356740057468414,0.2747812867164612,00:15
4,0.01824103109538555,0.011953331530094147,0.5901046991348267,0.5230249762535095,0.47423145174980164,0.4765051305294037,0.04018716141581535,0.322496235370636,00:15
5,0.02047182247042656,0.02448338083922863,0.20781712234020233,0.0,0.35062235593795776,0.10683976858854294,0.08930902183055878,0.24088478088378906,00:15
6,0.020480433478951454,0.014272973872721195,0.5199098587036133,0.45694616436958313,0.3785696029663086,0.40338897705078125,0.2043566256761551,0.38795095682144165,00:15
7,0.0186561718583107,0.012904342263936996,0.7018982768058777,0.7025012373924255,0.5293148159980774,0.49747511744499207,0.21960578858852386,0.25056764483451843,00:15
8,0.016919704154133797,0.009521950036287308,0.6074182987213135,0.6063882112503052,0.5718187689781189,0.4612211585044861,0.20756761729717255,0.3473288416862488,00:15
9,0.015454205684363842,0.010919129475951195,0.6459625363349915,0.6555650234222412,0.4879385232925415,0.5323033928871155,0.19335578382015228,0.31198298931121826,00:15
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.011404410935938358,0.009084266610443592,0.6717749834060669,0.5927046537399292,0.6285209655761719,0.5953065156936646,0.19065923988819122,0.3096751272678375,00:16
1,0.010850178077816963,0.008785036392509937,0.7258203625679016,0.6654235124588013,0.6515697240829468,0.6250016093254089,0.24538245797157288,0.4776098132133484,00:16
2,0.0105427922680974,0.008517414331436157,0.6509380340576172,0.5781936645507812,0.6338898539543152,0.5708535313606262,0.18580004572868347,0.3526857793331146,00:16
3,0.010123076848685741,0.008333357982337475,0.7107560038566589,0.6555991172790527,0.5970016121864319,0.6096504330635071,0.2279464453458786,0.45040175318717957,00:16
4,0.009937843307852745,0.008002007380127907,0.7165706157684326,0.7138240337371826,0.6494109034538269,0.6139001250267029,0.22833256423473358,0.4766479432582855,00:16
5,0.009867149405181408,0.008398118428885937,0.7203689813613892,0.7014433145523071,0.6026456952095032,0.6412234902381897,0.24589602649211884,0.40656745433807373,00:16
6,0.009489163756370544,0.009506409987807274,0.6166053414344788,0.6908027529716492,0.6521140336990356,0.5187948942184448,0.23288895189762115,0.3946503698825836,00:16
7,0.00935016106814146,0.008142618462443352,0.6346194744110107,0.5880815386772156,0.6555445194244385,0.5484389066696167,0.25631067156791687,0.5032214522361755,00:16
8,0.008923581801354885,0.00824608001857996,0.6787956357002258,0.6838571429252625,0.6130958795547485,0.6050031781196594,0.22673329710960388,0.42460739612579346,00:16
9,0.008751356974244118,0.007778016850352287,0.7425575852394104,0.7206659317016602,0.6455515623092651,0.6172751784324646,0.26378798484802246,0.5299674272537231,00:16
10,0.008585328236222267,0.008744471706449986,0.6920936107635498,0.6524600982666016,0.6634185910224915,0.6527627110481262,0.235025554895401,0.5284368395805359,00:16
11,0.008544179610908031,0.007888487540185452,0.7234788537025452,0.7246307134628296,0.6700878739356995,0.6327378749847412,0.2624857723712921,0.4982849657535553,00:16
12,0.008326351642608643,0.008130773901939392,0.6909502148628235,0.5310386419296265,0.5948567986488342,0.6706115007400513,0.2593456208705902,0.5124697685241699,00:16
13,0.008001559413969517,0.008670944720506668,0.7281873226165771,0.7169420719146729,0.6787204742431641,0.6493021249771118,0.24674257636070251,0.521752119064331,00:16
14,0.007607995066791773,0.007654433138668537,0.7637434005737305,0.7502090930938721,0.6764064431190491,0.6574987173080444,0.2452414482831955,0.5181657075881958,00:16
15,0.007279512472450733,0.008123751729726791,0.7388257384300232,0.7206479907035828,0.6718357801437378,0.6570917963981628,0.28614699840545654,0.5204541683197021,00:16
16,0.007093348540365696,0.007871245965361595,0.7273668050765991,0.7224636077880859,0.672284722328186,0.6357361078262329,0.27596673369407654,0.5419735312461853,00:16
17,0.006870022043585777,0.007710265927016735,0.7382987141609192,0.7299715280532837,0.6697064638137817,0.6569856405258179,0.2843925952911377,0.5349252223968506,00:16
18,0.006622009444981813,0.00790206715464592,0.7311164736747742,0.725669801235199,0.6700201630592346,0.6336777806282043,0.2904125452041626,0.5387537479400635,00:16
19,0.006494785193353891,0.00789694581180811,0.7290841341018677,0.7202513217926025,0.6715409755706787,0.6483023762702942,0.29623574018478394,0.5431656837463379,00:16
