epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.012429960072040558,0.006230344995856285,0.0,0.1428571492433548,00:20
1,0.007873350754380226,0.005494023207575083,0.003095791907981038,0.041528698056936264,00:20
2,0.006302346475422382,0.004358167294412851,0.00019303183944430202,0.13592858612537384,00:20
3,0.0053819515742361546,0.004174681846052408,0.006341032683849335,0.09372810274362564,00:19
4,0.004872550256550312,0.004408775828778744,0.02759183570742607,0.08192861080169678,00:20
5,0.004755415953695774,0.004181199707090855,0.0,0.15000000596046448,00:20
6,0.004582718480378389,0.004511932376772165,0.0008686934015713632,0.10853215306997299,00:20
7,0.004421655088663101,0.003745779860764742,8.466990402666852e-05,0.15012460947036743,00:20
8,0.004138633608818054,0.00479170260950923,0.016919802874326706,0.07219451665878296,00:20
9,0.004138471558690071,0.004442700184881687,9.421029244549572e-05,0.12151551991701126,00:20
epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.003534650197252631,0.00410230690613389,0.014470524154603481,0.10126490890979767,00:20
1,0.0034331060014665127,0.003950328100472689,0.07463780045509338,0.12185884267091751,00:21
2,0.003383820643648505,0.003733028657734394,0.06102016195654869,0.1436571180820465,00:20
3,0.0033170736860483885,0.0038105372805148363,0.03810650482773781,0.09878263622522354,00:21
4,0.0034143351949751377,0.004813919775187969,0.35561224818229675,0.22246766090393066,00:20
5,0.003439716063439846,0.004392966162413359,0.36219197511672974,0.2277653068304062,00:20
6,0.0033040125854313374,0.003738662926480174,0.08401842415332794,0.13035759329795837,00:20
7,0.0031377042178064585,0.0040102628991007805,0.26493173837661743,0.20435437560081482,00:20
8,0.0030615790747106075,0.003867166815325618,0.16626498103141785,0.17055544257164001,00:20
9,0.0029286507051438093,0.00405881367623806,0.1546100229024887,0.14900431036949158,00:20
10,0.002877043792977929,0.004058786202222109,0.1455240249633789,0.1469535082578659,00:20
11,0.0027859250549227,0.0038529669400304556,0.08711957186460495,0.13532721996307373,00:20
12,0.0027028978802263737,0.003974384628236294,0.17594584822654724,0.17450731992721558,00:20
13,0.002583747962489724,0.00435966020449996,0.19626875221729279,0.18200494349002838,00:20
14,0.00248660403303802,0.004398602060973644,0.07152219861745834,0.11149688065052032,00:20
15,0.0024692718870937824,0.0038481683004647493,0.10719827562570572,0.14240962266921997,00:20
16,0.0024386916775256395,0.004006426781415939,0.11539748311042786,0.13814473152160645,00:20
17,0.0023658890277147293,0.0040793828666210175,0.13831567764282227,0.15206503868103027,00:20
18,0.0023255127016454935,0.004011853132396936,0.14720606803894043,0.15718404948711395,00:20
19,0.0023311926051974297,0.0040640090592205524,0.13332997262477875,0.15030741691589355,00:20
