epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.9510597586631775,None,None,None,None,None,None,None,00:36
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.4352315664291382,None,None,None,None,None,None,None,00:30
1,0.3086339831352234,None,None,None,None,None,None,None,00:29
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
1,None,None,None,None,None,None,None,00:02
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.785714864730835,None,None,None,None,None,None,None,00:28
1,0.5428323745727539,None,None,None,None,None,None,None,00:28
2,0.4220502972602844,None,None,None,None,None,None,None,00:28
3,0.3365632891654968,None,None,None,None,None,None,None,00:28
4,0.28141897916793823,None,None,None,None,None,None,None,00:28
5,0.25608471035957336,None,None,None,None,None,None,None,00:28
6,0.22039780020713806,None,None,None,None,None,None,None,00:28
7,0.19705025851726532,None,None,None,None,None,None,None,00:28
8,0.17646846175193787,None,None,None,None,None,None,None,00:28
9,0.16828466951847076,None,None,None,None,None,None,None,00:28
10,0.1650560349225998,None,None,None,None,None,None,None,00:28
11,0.16267463564872742,None,None,None,None,None,None,None,00:28
12,0.15793778002262115,None,None,None,None,None,None,None,00:28
13,0.15548363327980042,None,None,None,None,None,None,None,00:28
14,0.15295091271400452,None,None,None,None,None,None,None,00:28
15,0.14303652942180634,None,None,None,None,None,None,None,00:28
16,0.13956259191036224,None,None,None,None,None,None,None,00:28
17,0.13326898217201233,None,None,None,None,None,None,None,00:28
18,0.12747113406658173,None,None,None,None,None,None,None,00:28
19,0.12230028957128525,None,None,None,None,None,None,None,00:28
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.10486249625682831,None,None,None,None,None,None,None,00:29
1,0.10216306895017624,None,None,None,None,None,None,None,00:29
2,0.10179182142019272,None,None,None,None,None,None,None,00:29
3,0.10118457674980164,None,None,None,None,None,None,None,00:29
4,0.10040630400180817,None,None,None,None,None,None,None,00:29
5,0.09935160726308823,None,None,None,None,None,None,None,00:29
6,0.0987999215722084,None,None,None,None,None,None,None,00:29
7,0.0983436182141304,None,None,None,None,None,None,None,00:29
8,0.09781880676746368,None,None,None,None,None,None,None,00:29
9,0.09985428303480148,None,None,None,None,None,None,None,00:29
10,0.1001085638999939,None,None,None,None,None,None,None,00:29
11,0.0985485389828682,None,None,None,None,None,None,None,00:29
12,0.09654127806425095,None,None,None,None,None,None,None,00:29
13,0.09553592652082443,None,None,None,None,None,None,None,00:29
14,0.09300415217876434,None,None,None,None,None,None,None,00:29
15,0.0933842882514,None,None,None,None,None,None,None,00:29
16,0.09263530373573303,None,None,None,None,None,None,None,00:29
17,0.09200464934110641,None,None,None,None,None,None,None,00:29
18,0.0882677361369133,None,None,None,None,None,None,None,00:29
19,0.08539220690727234,None,None,None,None,None,None,None,00:29
20,0.0823199525475502,None,None,None,None,None,None,None,00:29
21,0.08024115115404129,None,None,None,None,None,None,None,00:29
22,0.07745231688022614,None,None,None,None,None,None,None,00:29
23,0.07752823829650879,None,None,None,None,None,None,None,00:29
24,0.07691625505685806,None,None,None,None,None,None,None,00:29
25,0.07401520758867264,None,None,None,None,None,None,None,00:29
26,0.0724615678191185,None,None,None,None,None,None,None,00:29
27,0.07115516811609268,None,None,None,None,None,None,None,00:29
28,0.06950943171977997,None,None,None,None,None,None,None,00:29
29,0.0675320029258728,None,None,None,None,None,None,None,00:29
30,0.06564615666866302,None,None,None,None,None,None,None,00:29
31,0.0643162801861763,None,None,None,None,None,None,None,00:29
32,0.06341896206140518,None,None,None,None,None,None,None,00:29
33,0.0620095431804657,None,None,None,None,None,None,None,00:29
34,0.06140252202749252,None,None,None,None,None,None,None,00:29
35,0.06055966764688492,None,None,None,None,None,None,None,00:29
36,0.06009683758020401,None,None,None,None,None,None,None,00:29
37,0.05990583822131157,None,None,None,None,None,None,None,00:29
38,0.059538453817367554,None,None,None,None,None,None,None,00:29
39,0.05917634814977646,None,None,None,None,None,None,None,00:29
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,None,None,None,None,None,None,None,00:00
