epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.050651002675294876,0.041385628283023834,2.530361780372914e-05,0.00013066285464446992,0.0,0.0,0.10526315867900848,0.05263157933950424,00:15
1,0.038477569818496704,0.02237575501203537,0.3541736304759979,0.5521699786186218,0.03204018995165825,0.4142623841762543,0.11710269004106522,0.1361975222826004,00:16
2,0.031149322167038918,0.02027314156293869,0.46023038029670715,0.7067948579788208,0.256717324256897,0.5231783390045166,0.041890691965818405,0.11756902188062668,00:15
3,0.025478534400463104,0.014453291893005371,0.49098119139671326,0.7804184556007385,0.3465827405452728,0.4875156581401825,0.14068850874900818,0.1118331179022789,00:16
4,0.021546097472310066,0.014114766381680965,0.5877864956855774,0.716793417930603,0.35695675015449524,0.731046736240387,0.1336030811071396,0.18429888784885406,00:15
5,0.018705500289797783,0.011979974806308746,0.5316596627235413,0.7591738104820251,0.3472631275653839,0.6660468578338623,0.16258060932159424,0.2204611748456955,00:15
6,0.01708964817225933,0.017566541209816933,0.5765517354011536,0.7348233461380005,0.446204274892807,0.5695107579231262,0.18104198575019836,0.04331645742058754,00:16
7,0.01529422402381897,0.01107947900891304,0.6982654333114624,0.7901850938796997,0.5452712774276733,0.7822718620300293,0.13253162801265717,0.2070458084344864,00:15
8,0.014249922707676888,0.014078664593398571,0.7242668271064758,0.7937827110290527,0.5428712964057922,0.7746471166610718,0.13142287731170654,0.26803678274154663,00:16
9,0.013193486258387566,0.009861951693892479,0.5939025282859802,0.756618857383728,0.41913825273513794,0.7751652002334595,0.22906158864498138,0.20796354115009308,00:15
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.009228481911122799,0.010026635602116585,0.6575040817260742,0.8036952614784241,0.4100942015647888,0.8041443824768066,0.15620504319667816,0.3053824007511139,00:16
1,0.008898822590708733,0.009655742906033993,0.7481641173362732,0.8295292258262634,0.6539584398269653,0.8051225543022156,0.18691524863243103,0.308899849653244,00:16
2,0.008971319533884525,0.01139384601265192,0.7449513673782349,0.7952519655227661,0.6448503732681274,0.7833786606788635,0.15453000366687775,0.26428741216659546,00:16
3,0.008978434838354588,0.009625275619328022,0.7123041152954102,0.8261011242866516,0.5899325609207153,0.8084625601768494,0.11813008040189743,0.32434022426605225,00:16
4,0.00890047661960125,0.011043659411370754,0.7434288859367371,0.8208885788917542,0.6402264833450317,0.7838047742843628,0.14604340493679047,0.22074593603610992,00:16
5,0.008853580802679062,0.009760909713804722,0.7884596586227417,0.841597318649292,0.6484684348106384,0.8006998300552368,0.1726202815771103,0.3328199088573456,00:16
6,0.008518761955201626,0.009464584290981293,0.733202338218689,0.8052721619606018,0.6271205544471741,0.8046687841415405,0.20247673988342285,0.33676671981811523,00:16
7,0.008507505059242249,0.009768112562596798,0.7887110114097595,0.8291289210319519,0.6800668239593506,0.7977484464645386,0.11093606799840927,0.3982600271701813,00:16
8,0.008200695738196373,0.010200968943536282,0.7660584449768066,0.8554980754852295,0.6934196949005127,0.836208701133728,0.14058932662010193,0.37939703464508057,00:16
9,0.00781326275318861,0.009350072592496872,0.7749036550521851,0.8417194485664368,0.679062008857727,0.8058857917785645,0.2337070107460022,0.3679646849632263,00:16
10,0.0076109543442726135,0.009375586174428463,0.6557120680809021,0.7579788565635681,0.5297342538833618,0.8103912472724915,0.21662257611751556,0.2933407723903656,00:16
11,0.007239942438900471,0.008993646129965782,0.7491727471351624,0.843365490436554,0.6514996290206909,0.8357969522476196,0.24131806194782257,0.35106685757637024,00:16
12,0.00684707285836339,0.009447794407606125,0.714597761631012,0.8302165865898132,0.5307736992835999,0.8203544020652771,0.24700020253658295,0.3683871924877167,00:16
13,0.006588690914213657,0.00974439550191164,0.757509708404541,0.8282231688499451,0.6462666988372803,0.821791410446167,0.14618323743343353,0.36931803822517395,00:16
14,0.006284196395426989,0.009783422574400902,0.7553203105926514,0.8450911641120911,0.6365023851394653,0.8247143030166626,0.23292726278305054,0.3879546821117401,00:16
15,0.005974284373223782,0.009260288439691067,0.7538490295410156,0.8345649838447571,0.6463862657546997,0.8365480899810791,0.2468724548816681,0.40896332263946533,00:16
16,0.005762103013694286,0.009389256127178669,0.7266731858253479,0.8329128623008728,0.6164276599884033,0.8243653178215027,0.26975664496421814,0.39871203899383545,00:16
17,0.0055912272073328495,0.010038892738521099,0.7651873230934143,0.8394029140472412,0.6618784070014954,0.8173769116401672,0.2553277909755707,0.4100693166255951,00:16
18,0.005417427513748407,0.009962178766727448,0.7468692660331726,0.8379297852516174,0.6493887901306152,0.8174940943717957,0.26460808515548706,0.39244821667671204,00:16
19,0.005314182490110397,0.009921026416122913,0.7506314516067505,0.8386110663414001,0.6511878967285156,0.8175114393234253,0.2649744153022766,0.3918818533420563,00:16
