epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.013552209362387657,0.009120922535657883,nan,0.09398630261421204,00:34
1,0.008814966306090355,0.005629507824778557,nan,0.13991187512874603,00:34
2,0.006689058616757393,0.0049005537293851376,nan,0.17422178387641907,00:34
3,0.005963144823908806,0.006103058345615864,nan,0.16909143328666687,00:34
4,0.0053118434734642506,0.004154946189373732,nan,0.23801185190677643,00:34
5,0.004826637916266918,0.003849953180179,nan,0.24523334205150604,00:34
6,0.004394157789647579,0.004118467215448618,nan,0.25559407472610474,00:34
7,0.004260232672095299,0.0035562438424676657,nan,0.27315184473991394,00:34
8,0.004116815980523825,0.004379573743790388,nan,0.2736397981643677,00:34
9,0.003792341100051999,0.0034358215052634478,nan,0.3095582127571106,00:34
epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.0029834096785634756,0.002990391803905368,nan,0.33967268466949463,00:36
1,0.0028196207713335752,0.0029531826730817556,nan,0.3546978831291199,00:36
2,0.002786234486848116,0.0033215333241969347,nan,0.3100745379924774,00:36
3,0.0027484402526170015,0.002974378177896142,nan,0.3374328017234802,00:36
4,0.0027823657728731632,0.002915914636105299,nan,0.3607650399208069,00:36
5,0.0026160289999097586,0.002796260640025139,nan,0.37789812684059143,00:36
6,0.00254981592297554,0.0032132305204868317,nan,0.40366479754447937,00:36
7,0.002553071128204465,0.003254326293244958,nan,0.34326255321502686,00:36
8,0.0023839783389121294,0.0025138771161437035,nan,0.4367998540401459,00:36
9,0.0022115567699074745,0.0026404550299048424,nan,0.44976121187210083,00:36
10,0.0021165255457162857,0.0029415313620120287,nan,0.3818446099758148,00:35
11,0.0019438490271568298,0.003149649826809764,nan,0.3914702832698822,00:35
12,0.0018532570684328675,0.00237257475964725,nan,0.44696223735809326,00:35
13,0.0018056482076644897,0.0028397024143487215,nan,0.41896066069602966,00:36
14,0.0017706549260765314,0.0023787913378328085,nan,0.4334739148616791,00:35
15,0.0017614227253943682,0.0025234054774045944,nan,0.4159785211086273,00:36
16,0.001687967567704618,0.0024890676140785217,nan,0.45475882291793823,00:35
17,0.0016733972588554025,0.002575869672000408,nan,0.4418502151966095,00:36
18,0.0016372001264244318,0.0025739059783518314,nan,0.4339379668235779,00:36
19,0.0016201580874621868,0.002498278860002756,nan,0.4433897137641907,00:36
