epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.078684002161026,0.053107984364032745,0.0,0.0,0.0,0.15000000596046448,0.15000000596046448,0.0,00:10
1,0.055522799491882324,0.030242204666137695,0.3358747363090515,0.4954149127006531,0.3380924463272095,0.2894306778907776,0.15000000596046448,0.0,00:10
2,0.04176592454314232,0.02989836595952511,0.41625991463661194,0.6450596451759338,0.2933996915817261,0.48380234837532043,0.09231637418270111,0.038122568279504776,00:10
3,0.033378805965185165,0.02005593292415142,0.6452550888061523,0.7553145289421082,0.5233643651008606,0.6352728009223938,0.06884908676147461,0.021493617445230484,00:10
4,0.02762504108250141,0.018790090456604958,0.7493088841438293,0.812533974647522,0.5686423182487488,0.6288864612579346,0.08753416687250137,0.11649389564990997,00:10
5,0.0240885391831398,0.017437409609556198,0.6286332011222839,0.8112930059432983,0.6118080019950867,0.6259880661964417,0.08957196772098541,0.07901272177696228,00:10
6,0.022344287484884262,0.014764412306249142,0.6412152647972107,0.8392366766929626,0.5652288794517517,0.6466008424758911,0.07989760488271713,0.22775942087173462,00:10
7,0.019573243334889412,0.014163857325911522,0.7115222811698914,0.8165364861488342,0.6026639342308044,0.6732461452484131,0.1286294013261795,0.3058672845363617,00:10
8,0.017652930691838264,0.016015565022826195,0.5689905881881714,0.8059823513031006,0.5887289643287659,0.4636489748954773,0.15464997291564941,0.2785976529121399,00:10
9,0.015788042917847633,0.013950809836387634,0.6537107229232788,0.8156155347824097,0.6570083498954773,0.6023324131965637,0.09787403047084808,0.34930482506752014,00:10
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.010705442167818546,0.012604807503521442,0.6493474841117859,0.8100939393043518,0.6192869544029236,0.644838273525238,0.1458960324525833,0.3915683925151825,00:10
1,0.011061213910579681,0.011809528805315495,0.6862007975578308,0.8165932297706604,0.630415678024292,0.6668444275856018,0.146816223859787,0.38663023710250854,00:10
2,0.01069650799036026,0.0119755445048213,0.6612194776535034,0.8511658310890198,0.6546734571456909,0.5967660546302795,0.12563326954841614,0.3106177747249603,00:10
3,0.010330861434340477,0.012748386710882187,0.6703501343727112,0.8309316635131836,0.6684477925300598,0.6523932814598083,0.11368971318006516,0.3897085189819336,00:10
4,0.010686211287975311,0.012318390421569347,0.6496897339820862,0.8345862627029419,0.6598320603370667,0.6420153379440308,0.09804277122020721,0.36067575216293335,00:10
5,0.01053584273904562,0.011258872225880623,0.7541837096214294,0.8436023592948914,0.6769896745681763,0.7076885104179382,0.11701668053865433,0.4222570061683655,00:10
6,0.010126804001629353,0.011480326764285564,0.7422764897346497,0.8460344672203064,0.6920575499534607,0.6847245097160339,0.11227572709321976,0.42169106006622314,00:10
7,0.009707015007734299,0.011586993932723999,0.7202473878860474,0.8418288826942444,0.6842401027679443,0.6876189708709717,0.13706448674201965,0.3832475543022156,00:10
8,0.009443383663892746,0.012281861156225204,0.7144054174423218,0.7709579467773438,0.6942547559738159,0.7081664204597473,0.1253116875886917,0.49051448702812195,00:10
9,0.00906494539231062,0.011033530347049236,0.7324569225311279,0.8494542241096497,0.68269282579422,0.7184688448905945,0.19929571449756622,0.44201570749282837,00:10
10,0.008640668354928493,0.013792041689157486,0.6578230261802673,0.8402088284492493,0.6060506105422974,0.671659529209137,0.152838334441185,0.38975900411605835,00:10
11,0.008342459797859192,0.010674163699150085,0.7626345157623291,0.8454787135124207,0.6878766417503357,0.7456670999526978,0.17824870347976685,0.45184436440467834,00:10
12,0.008150128647685051,0.011414047330617905,0.767428457736969,0.8611413240432739,0.7005872130393982,0.7430158257484436,0.2099349945783615,0.37124934792518616,00:10
13,0.007761172018945217,0.011167029850184917,0.7574043273925781,0.8446308970451355,0.6996670961380005,0.740738034248352,0.17262403666973114,0.4602018892765045,00:10
14,0.0073859719559550285,0.01108470093458891,0.7474200129508972,0.849903404712677,0.7038947939872742,0.7092768549919128,0.216652050614357,0.45681965351104736,00:10
15,0.007244114764034748,0.011523227207362652,0.6970297694206238,0.8170915842056274,0.6633893251419067,0.7222111821174622,0.19166116416454315,0.4699053466320038,00:10
16,0.006955903954803944,0.011956247501075268,0.7288799285888672,0.838553249835968,0.6815609335899353,0.7189528346061707,0.19848886132240295,0.42310982942581177,00:10
17,0.006727892439812422,0.01161634549498558,0.753990113735199,0.849149763584137,0.7050183415412903,0.730158269405365,0.2115662693977356,0.4346984624862671,00:10
18,0.006557430140674114,0.01168020162731409,0.7408973574638367,0.8408963084220886,0.6962592005729675,0.7220040559768677,0.21588684618473053,0.45384469628334045,00:10
19,0.006474968511611223,0.011618641205132008,0.7415838837623596,0.839621365070343,0.6947105526924133,0.7260119318962097,0.2109876424074173,0.4527166783809662,00:10
