epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.007260947488248348,0.00488202553242445,0.02661946974694729,0.05302371084690094,00:20
1,0.005891261622309685,0.004362296313047409,0.1345115751028061,0.10546158999204636,00:20
2,0.005326359067112207,0.0061140116304159164,0.6793628931045532,0.15278467535972595,00:20
3,0.005131147801876068,0.0052472311072051525,0.5092054605484009,0.15092825889587402,00:20
4,0.00461551221087575,0.00440838560461998,0.4376257061958313,0.1546640396118164,00:20
5,0.00428869528695941,0.004807646851986647,0.2722397446632385,0.13613104820251465,00:20
6,0.004350363276898861,0.0047970241867005825,0.12577922642230988,0.10050343722105026,00:20
7,0.004312364850193262,0.003711253870278597,0.055405739694833755,0.0961141288280487,00:20
8,0.0040849000215530396,0.003841437166556716,0.29230964183807373,0.1561911702156067,00:20
9,0.0040579428896307945,0.003842528909444809,0.11559402942657471,0.12045373767614365,00:20
epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.003423694521188736,0.0036591035313904285,0.41290080547332764,0.19754444062709808,00:20
1,0.0032959249801933765,0.0036724789533764124,0.5077797770500183,0.22024424374103546,00:20
2,0.003223145380616188,0.003766080364584923,0.39690321683883667,0.19107377529144287,00:21
3,0.0031644648406654596,0.004352563992142677,0.4971412718296051,0.2040211409330368,00:20
4,0.003134968690574169,0.0038242305163294077,0.545179009437561,0.21750816702842712,00:20
5,0.003045349847525358,0.003541324520483613,0.5758785009384155,0.2352074235677719,00:20
6,0.0030906095635145903,0.003403851529583335,0.5575248003005981,0.24400940537452698,00:21
7,0.0029116407968103886,0.003677763743326068,0.4207814633846283,0.2233041226863861,00:20
8,0.0027747724670916796,0.004210127051919699,0.38688576221466064,0.1845695972442627,00:21
9,0.002713950350880623,0.003987524192780256,0.4835158884525299,0.21290144324302673,00:20
10,0.0026523268315941095,0.003890307852998376,0.4861065447330475,0.2100921869277954,00:20
11,0.0024908622726798058,0.0050874087028205395,0.35830435156822205,0.23599298298358917,00:20
12,0.0024922445882111788,0.004327494651079178,0.4879317581653595,0.24916714429855347,00:20
13,0.002359752543270588,0.003888707607984543,0.4898642897605896,0.2426566779613495,00:21
14,0.0022833296097815037,0.0037512718699872494,0.4976069927215576,0.24629224836826324,00:20
15,0.002213355153799057,0.003984995186328888,0.4749603271484375,0.2334684133529663,00:20
16,0.0021851311903446913,0.004412625916302204,0.4180048704147339,0.238856703042984,00:20
17,0.0021752885077148676,0.004036305006593466,0.4618706703186035,0.24406804144382477,00:20
18,0.002158316783607006,0.004326947033405304,0.4020276367664337,0.2454075664281845,00:21
19,0.0021047047339379787,0.004204950295388699,0.41227105259895325,0.2473902851343155,00:20
