epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.14221742749214172,0.07385284453630447,0.0,0.0,0.0,0.0,0.0,0.0,00:10
1,0.08740571141242981,0.043132781982421875,0.0869736298918724,0.29478225111961365,0.0,0.0927349105477333,0.15000000596046448,0.0,00:10
2,0.0636117085814476,0.02952275052666664,0.33272552490234375,0.623306930065155,0.09803414344787598,0.3608633577823639,0.15000000596046448,0.0,00:10
3,0.04947316274046898,0.021020200103521347,0.504871666431427,0.7138845920562744,0.4084321856498718,0.5777289867401123,0.11927241832017899,0.07061199843883514,00:10
4,0.038324158638715744,0.017789216712117195,0.5497543811798096,0.6850680112838745,0.45702704787254333,0.6121993660926819,0.06677313148975372,0.1629343032836914,00:10
5,0.030012937262654305,0.01579439267516136,0.6071494221687317,0.7841165065765381,0.5879098773002625,0.6082211136817932,0.09167663753032684,0.17264316976070404,00:10
6,0.024719392880797386,0.018092988058924675,0.5329430103302002,0.6202183961868286,0.4927643835544586,0.5819528102874756,0.10723433643579483,0.13243716955184937,00:10
7,0.021815689280629158,0.025487784296274185,0.34063559770584106,0.7416001558303833,0.3792046010494232,0.232442244887352,0.13353364169597626,0.06546787172555923,00:10
8,0.019451884552836418,0.017182601615786552,0.6014733910560608,0.7939070463180542,0.5948246717453003,0.6378425359725952,0.06819190829992294,0.27152320742607117,00:10
9,0.018762804567813873,0.01533093024045229,0.6802338361740112,0.7860535979270935,0.6010035276412964,0.6775680780410767,0.11882349848747253,0.25509336590766907,00:10
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.012408819980919361,0.012379754334688187,0.7412306070327759,0.8293145895004272,0.6570716500282288,0.6939769983291626,0.09418855607509613,0.30512115359306335,00:10
1,0.011770199052989483,0.01319092232733965,0.695748507976532,0.8048325777053833,0.6484586000442505,0.7511060237884521,0.07966750115156174,0.31929394602775574,00:10
2,0.011248412542045116,0.011737199500203133,0.7349432706832886,0.8419956564903259,0.658466100692749,0.7512485384941101,0.12743964791297913,0.32205960154533386,00:10
3,0.010944931767880917,0.011035354807972908,0.7230479121208191,0.8327098488807678,0.6665979623794556,0.7322345972061157,0.12515412271022797,0.36367467045783997,00:10
4,0.010739164426922798,0.012503859587013721,0.7019709348678589,0.8267599940299988,0.6036865711212158,0.7279850244522095,0.16472746431827545,0.3168621063232422,00:10
5,0.010972237214446068,0.012947616167366505,0.675055742263794,0.7452317476272583,0.6422058343887329,0.7318584322929382,0.10261640697717667,0.40744316577911377,00:10
6,0.011246719397604465,0.013109875842928886,0.771128237247467,0.8400723338127136,0.6828544735908508,0.6922796964645386,0.04794654995203018,0.3077198266983032,00:10
7,0.011264923959970474,0.012598482891917229,0.7131979465484619,0.8312639594078064,0.63121098279953,0.7419297695159912,0.15162356197834015,0.39377886056900024,00:10
8,0.010644245892763138,0.010987726971507072,0.7451215386390686,0.8460773229598999,0.6738770008087158,0.7628971338272095,0.1470453143119812,0.24071429669857025,00:10
9,0.010267010889947414,0.01242559589445591,0.7187474370002747,0.8174606561660767,0.6795575618743896,0.7208149433135986,0.09728334099054337,0.3476203680038452,00:10
10,0.009665983729064465,0.011190935969352722,0.7253364324569702,0.8224570155143738,0.6743081212043762,0.7436873912811279,0.1263333261013031,0.43778714537620544,00:10
11,0.009072262793779373,0.012653086334466934,0.699069082736969,0.8353602290153503,0.6409796476364136,0.7324734926223755,0.10942941159009933,0.3567045331001282,00:10
12,0.008660738356411457,0.010148918256163597,0.7412847876548767,0.8429409265518188,0.691295325756073,0.7417177557945251,0.17092964053153992,0.48565948009490967,00:10
13,0.008349576964974403,0.010639457032084465,0.7208032011985779,0.8542850613594055,0.6660584211349487,0.7275001406669617,0.15177513659000397,0.45453116297721863,00:10
14,0.008102775551378727,0.010079596191644669,0.766830325126648,0.8576136231422424,0.7051038146018982,0.7383359670639038,0.2218092828989029,0.4353483319282532,00:10
15,0.007866385392844677,0.011079330928623676,0.7315200567245483,0.8475093245506287,0.6935762763023376,0.7301191687583923,0.19674992561340332,0.4016587436199188,00:10
16,0.007636059075593948,0.010705790482461452,0.7484627962112427,0.8482874631881714,0.6932071447372437,0.7187891006469727,0.1857779175043106,0.43707799911499023,00:10
17,0.0074167391285300255,0.010641070082783699,0.7403743267059326,0.8467459082603455,0.689352810382843,0.7170898914337158,0.18047361075878143,0.43562889099121094,00:10
18,0.0072266035713255405,0.010618279688060284,0.7512362003326416,0.851486325263977,0.6928787231445312,0.7261755466461182,0.20406624674797058,0.43283703923225403,00:10
19,0.00708982115611434,0.010719778016209602,0.7479183077812195,0.847230851650238,0.6914123892784119,0.7234293818473816,0.21151991188526154,0.43886199593544006,00:10
