epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.007760988548398018,0.00599855650216341,0.3095390498638153,0.09667488187551498,00:33
1,0.005947301164269447,0.004849542398005724,0.07574080675840378,0.1413535624742508,00:33
2,0.005458245985209942,0.004479608032852411,0.12941980361938477,0.1417924016714096,00:33
3,0.004967525135725737,0.0047803111374378204,0.3158561587333679,0.21261826157569885,00:33
4,0.004831002093851566,0.004285897593945265,0.1697860211133957,0.15550126135349274,00:33
5,0.004895160440355539,0.004269818775355816,0.13241761922836304,0.16385866701602936,00:32
6,0.0045862034894526005,0.004169465973973274,0.383091002702713,0.24744579195976257,00:32
7,0.004400196950882673,0.0060475110076367855,0.193803071975708,0.2722059488296509,00:32
8,0.004299239255487919,0.003982312511652708,0.025558823719620705,0.19514323770999908,00:32
9,0.004350937902927399,0.003980577457696199,0.3562981188297272,0.20969851315021515,00:32
epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.00361061398871243,0.003919178154319525,0.3802536427974701,0.2573012113571167,00:34
1,0.003438791958615184,0.004118010867387056,0.32023316621780396,0.26261287927627563,00:34
2,0.0034685658756643534,0.0037702026311308146,0.2211003303527832,0.2691747546195984,00:34
3,0.0033018169924616814,0.004940285813063383,0.23007343709468842,0.264748752117157,00:34
4,0.0032606355380266905,0.006251316051930189,0.24460765719413757,0.2988060414791107,00:34
5,0.003314319532364607,0.004144914448261261,0.244627445936203,0.216441810131073,00:34
6,0.003170534037053585,0.004740982782095671,0.2737002670764923,0.2750135660171509,00:34
7,0.0029911554884165525,0.004437297582626343,0.2814931571483612,0.2928065359592438,00:34
8,0.0028778226114809513,0.006306729279458523,0.29680588841438293,0.3212328851222992,00:34
9,0.0029106459114700556,0.006921408697962761,0.17124435305595398,0.2399214208126068,00:34
10,0.0028521749190986156,0.0070220669731497765,0.1919870227575302,0.24602815508842468,00:34
11,0.0027552384417504072,0.006913661491125822,0.2653946578502655,0.24227240681648254,00:34
12,0.0026307052467018366,0.006707692984491587,0.3101387321949005,0.2874164283275604,00:34
13,0.0025032986886799335,0.006611472461372614,0.2710801064968109,0.2610146105289459,00:34
14,0.002409206470474601,0.008469640277326107,0.1899324506521225,0.25878921151161194,00:34
15,0.0023682729806751013,0.006800565868616104,0.255523145198822,0.2536739110946655,00:34
16,0.002342752879485488,0.007376017048954964,0.25238972902297974,0.26090478897094727,00:34
17,0.002298935316503048,0.00778975011780858,0.2191837877035141,0.2432614415884018,00:34
18,0.0022791854571551085,0.006725280079990625,0.2705194652080536,0.24524123966693878,00:34
19,0.0022386189084500074,0.006910865660756826,0.26304665207862854,0.25030431151390076,00:34
