epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.04500018432736397,0.034916963428258896,0.04258480295538902,0.0,0.11449075490236282,0.15000000596046448,0.05010700970888138,0.0,00:10
1,0.03449679911136627,0.021522901952266693,0.23863519728183746,0.0,0.32193681597709656,0.15000000596046448,0.13354355096817017,0.05234936252236366,00:10
2,0.027890624478459358,0.016883699223399162,0.35265007615089417,0.20941582322120667,0.4233836531639099,0.18517446517944336,0.10255050659179688,0.20877902209758759,00:10
3,0.02358110062777996,0.01525304839015007,0.4507850110530853,0.3204469084739685,0.45545482635498047,0.36715787649154663,0.11016043275594711,0.20057684183120728,00:10
4,0.020228775218129158,0.013334447517991066,0.5109624862670898,0.5334747433662415,0.5619668364524841,0.41951054334640503,0.11866157501935959,0.24271705746650696,00:10
5,0.017930584028363228,0.017312122508883476,0.5755211114883423,0.6745331883430481,0.36589404940605164,0.5307663679122925,0.14329347014427185,0.2509719729423523,00:10
6,0.01648745872080326,0.0153147978708148,0.47303324937820435,0.6581690311431885,0.6227617859840393,0.27743497490882874,0.11727558076381683,0.3593941926956177,00:10
7,0.015263323672115803,0.012159471400082111,0.5747857689857483,0.6119851469993591,0.5884894132614136,0.5084053874015808,0.1215641126036644,0.29193010926246643,00:10
8,0.013984322547912598,0.01210629940032959,0.6402724385261536,0.6236155033111572,0.6034231781959534,0.6165634989738464,0.09246691316366196,0.3325088620185852,00:10
9,0.012983134016394615,0.010994449257850647,0.5437977910041809,0.4587434232234955,0.6027399897575378,0.5699775218963623,0.1231052428483963,0.3478296995162964,00:10
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.009588155895471573,0.01016379427164793,0.6084495782852173,0.5163668394088745,0.618639349937439,0.6501787900924683,0.10645138472318649,0.3448893427848816,00:10
1,0.009190299548208714,0.010539589449763298,0.6470338106155396,0.6365164518356323,0.6569178700447083,0.6593149900436401,0.12756329774856567,0.3605881929397583,00:10
2,0.009052352048456669,0.009636509232223034,0.678991973400116,0.6983613967895508,0.6433084011077881,0.680935800075531,0.11478455364704132,0.4006962180137634,00:10
3,0.008796818554401398,0.010354776866734028,0.6614993810653687,0.6825229525566101,0.6461904048919678,0.6636377573013306,0.10930145531892776,0.44249215722084045,00:10
4,0.008645588532090187,0.010186304338276386,0.6015353798866272,0.408523291349411,0.6085094213485718,0.6663239598274231,0.10220824182033539,0.37873396277427673,00:10
5,0.008807939477264881,0.009920528158545494,0.6700580716133118,0.6201522946357727,0.6332128047943115,0.7144664525985718,0.16852539777755737,0.3483394980430603,00:10
6,0.008958127349615097,0.012829807586967945,0.6760576367378235,0.7820050120353699,0.5990749597549438,0.6483234763145447,0.061236344277858734,0.32589253783226013,00:10
7,0.008655809797346592,0.009322690777480602,0.7172704339027405,0.7118884921073914,0.6743822693824768,0.7287905216217041,0.1497201919555664,0.44459354877471924,00:10
8,0.008463489823043346,0.009692434221506119,0.7075916528701782,0.7316045761108398,0.6313601136207581,0.7044361233711243,0.13365191221237183,0.406819611787796,00:10
9,0.008014676161110401,0.00942215882241726,0.7262842655181885,0.7559183835983276,0.6512194871902466,0.6967049837112427,0.1438959389925003,0.4633203148841858,00:10
10,0.007763911038637161,0.009490572847425938,0.6802155375480652,0.6601640582084656,0.652286171913147,0.6907198429107666,0.08339358121156693,0.4820650815963745,00:10
11,0.0075052459724247456,0.009847440756857395,0.6777716279029846,0.5968788266181946,0.6747465133666992,0.7227998375892639,0.11279866844415665,0.49374571442604065,00:10
12,0.00727454200387001,0.009045859798789024,0.7046650052070618,0.7468074560165405,0.6708217859268188,0.6454756259918213,0.045047786086797714,0.541443407535553,00:10
13,0.006999809294939041,0.009953801520168781,0.7215970754623413,0.7520560622215271,0.6595433354377747,0.691714882850647,0.15833330154418945,0.4663793444633484,00:10
14,0.006779067683964968,0.010348060168325901,0.7105786204338074,0.7518779635429382,0.592867910861969,0.6823289394378662,0.23142987489700317,0.4507919251918793,00:10
15,0.0065809874795377254,0.010296763852238655,0.7224892973899841,0.7444524765014648,0.612002432346344,0.7078365087509155,0.21732471883296967,0.4192359149456024,00:10
16,0.006335767451673746,0.0100595373660326,0.7335494756698608,0.740024745464325,0.6587533354759216,0.7145043611526489,0.20852349698543549,0.4607640504837036,00:10
17,0.0061245448887348175,0.009674590080976486,0.7176114916801453,0.7115726470947266,0.6588877439498901,0.7063700556755066,0.20358961820602417,0.48161882162094116,00:10
18,0.005890296772122383,0.010097397491335869,0.7240115404129028,0.7334887385368347,0.6703445315361023,0.6999667882919312,0.1873437911272049,0.4701441526412964,00:10
19,0.005804391112178564,0.009950765408575535,0.7254598140716553,0.7304887771606445,0.6677369475364685,0.7041511535644531,0.19204697012901306,0.47490963339805603,00:10
