epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.01741287112236023,0.00712867034599185,nan,0.1635802984237671,00:35
1,0.010682725347578526,0.005735144484788179,nan,0.18172289431095123,00:34
2,0.00785320159047842,0.004826086573302746,nan,0.12249509245157242,00:34
3,0.006221884395927191,0.004234839230775833,nan,0.14707855880260468,00:34
4,0.005738120060414076,0.0038959719240665436,nan,0.19172324240207672,00:34
5,0.005119528155773878,0.005314636509865522,nan,0.19894830882549286,00:34
6,0.004794416483491659,0.004139216151088476,nan,0.26125961542129517,00:34
7,0.004612034652382135,0.0034797575790435076,nan,0.218777135014534,00:34
8,0.0041663465090096,0.0035900953225791454,nan,0.2738916575908661,00:34
9,0.0038074194453656673,0.003644754411652684,nan,0.3446863889694214,00:34
epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.0030013720970600843,0.002957472112029791,nan,0.3691624104976654,00:36
1,0.0030116827692836523,0.002903114538639784,nan,0.3641536831855774,00:36
2,0.002935363445430994,0.00279962713830173,nan,0.36541786789894104,00:36
3,0.0027776218485087156,0.003063095733523369,nan,0.3777365982532501,00:36
4,0.0029173814691603184,0.00369189097546041,nan,0.34873631596565247,00:36
5,0.0028626834973692894,0.003685615723952651,nan,0.4014231264591217,00:36
6,0.00285377842374146,0.0028181886300444603,nan,0.4070979952812195,00:35
7,0.002697204938158393,0.0032090344466269016,nan,0.3914108872413635,00:36
8,0.0025104901287704706,0.003435330232605338,nan,0.4069809317588806,00:36
9,0.0024049163330346346,0.003038390539586544,nan,0.41386955976486206,00:36
10,0.002256927313283086,0.003234842326492071,nan,0.39486783742904663,00:36
11,0.0021659061312675476,0.002925076987594366,nan,0.4331762194633484,00:36
12,0.002117528347298503,0.002734936075285077,nan,0.4344349503517151,00:36
13,0.0020018529612571,0.002936836564913392,nan,0.43855607509613037,00:36
14,0.0019302039872854948,0.0031031786929816008,nan,0.432658314704895,00:36
15,0.0019368502544239163,0.0029929643496870995,nan,0.43733006715774536,00:36
16,0.001834598951973021,0.002979934448376298,nan,0.43510469794273376,00:35
17,0.0018221053760498762,0.0030258323531597853,nan,0.4388241171836853,00:36
18,0.0017940920079126954,0.002929860493168235,nan,0.4309622347354889,00:36
19,0.0017512210179120302,0.002914029872044921,nan,0.43378350138664246,00:36
