epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.010167596861720085,0.009781490080058575,0.04213247075676918,0.06528652459383011,00:20
1,0.00743328919634223,0.007441520690917969,0.22686339914798737,0.2099301666021347,00:20
2,0.005988219752907753,0.006796622648835182,0.23042623698711395,0.24900317192077637,00:20
3,0.00557189155369997,0.0069068181328475475,0.286309152841568,0.2863485515117645,00:20
4,0.004932696465402842,0.008561707101762295,0.03625844791531563,0.059259749948978424,00:20
5,0.004561010282486677,0.005302702076733112,0.70880526304245,0.3827044367790222,00:19
6,0.004422171972692013,0.006312568672001362,0.15665023028850555,0.2204817235469818,00:20
7,0.003956446889787912,0.005470569711178541,0.6462569832801819,0.4595210552215576,00:20
8,0.0036760687362402678,0.006995788775384426,0.5352090001106262,0.41752275824546814,00:20
9,0.0037444126792252064,0.00553314620628953,0.49533751606941223,0.43683385848999023,00:20
epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.0029260891024023294,0.005614481866359711,0.6432990431785583,0.4631924331188202,00:20
1,0.0027780893724411726,0.005620921496301889,0.5728025436401367,0.4799250364303589,00:20
2,0.0026470955926924944,0.00663601653650403,0.5341681838035583,0.4696694016456604,00:20
3,0.0025630828458815813,0.006184345111250877,0.6172301173210144,0.4908943772315979,00:20
4,0.002523663453757763,0.005183885805308819,0.5612481236457825,0.4849415421485901,00:20
5,0.002532071666792035,0.008706229738891125,0.44321584701538086,0.4438767433166504,00:20
6,0.0026266274508088827,0.0049997479654848576,0.7673109173774719,0.46522995829582214,00:20
7,0.0025623240508139133,0.007277536205947399,0.6006535887718201,0.4615054130554199,00:20
8,0.0024314376059919596,0.008741388097405434,0.43829208612442017,0.4238312244415283,00:20
9,0.002148125786334276,0.007425201125442982,0.5946881175041199,0.48342078924179077,00:20
10,0.001998018939048052,0.005718098487704992,0.6768655776977539,0.5378642678260803,00:20
11,0.0019616391509771347,0.0062546799890697,0.6165211796760559,0.5166419148445129,00:20
12,0.0017983908765017986,0.007918046787381172,0.5935196876525879,0.5062253475189209,00:20
13,0.0017719860188663006,0.0070631857961416245,0.6353561878204346,0.5268046855926514,00:20
14,0.0017050760798156261,0.007974958047270775,0.6257144808769226,0.5395479202270508,00:20
15,0.0016870084218680859,0.008061958476901054,0.6111578345298767,0.5350548028945923,00:20
16,0.0016696874517947435,0.00787215493619442,0.5738951563835144,0.5037005543708801,00:20
17,0.0016327457269653678,0.007675595115870237,0.6002652049064636,0.5178964734077454,00:21
18,0.0016041978960856795,0.007500763516873121,0.6082943677902222,0.5194483995437622,00:20
19,0.0015886795008555055,0.00764404097571969,0.6010717749595642,0.5127935409545898,00:21
