epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.007664242293685675,0.005033841356635094,0.03179099038243294,0.04892870411276817,00:18
1,0.005913063883781433,0.004317692015320063,0.13253000378608704,0.10426827520132065,00:18
2,0.005135184619575739,0.004177556373178959,0.23236359655857086,0.11839854717254639,00:18
3,0.0048133693635463715,0.004692560061812401,0.11682793498039246,0.08626542240381241,00:18
4,0.0045844861306250095,0.005861011799424887,0.6457646489143372,0.17732715606689453,00:18
5,0.004472008440643549,0.0038440320640802383,0.16493061184883118,0.13102655112743378,00:18
6,0.004383586812764406,0.0041572595946490765,0.3408133387565613,0.13764405250549316,00:18
7,0.00427625048905611,0.0038858086336404085,0.28360188007354736,0.1537892073392868,00:18
8,0.004241202492266893,0.004116133786737919,0.5636191964149475,0.19883058965206146,00:18
9,0.0040701767429709435,0.0035747273359447718,0.24234597384929657,0.15673860907554626,00:18
10,0.0040750931948423386,0.0038007604889571667,0.6767984628677368,0.21897689998149872,00:18
11,0.003874310525134206,0.004139469936490059,0.5641075968742371,0.20332151651382446,00:18
12,0.0037433055695146322,0.0035939582157880068,0.42391857504844666,0.2036008983850479,00:18
13,0.003802261082455516,0.0036957762204110622,0.2982436716556549,0.16670317947864532,00:18
14,0.0035521520767360926,0.0032121380791068077,0.45077183842658997,0.24232256412506104,00:18
15,0.0035733156837522984,0.0035118863452225924,0.17030633985996246,0.11995810270309448,00:18
16,0.0034945555962622166,0.004824570380151272,0.16248305141925812,0.11873891204595566,00:18
17,0.003439304418861866,0.003872207598760724,0.34057292342185974,0.18712788820266724,00:18
18,0.0034798255655914545,0.003589271567761898,0.34476956725120544,0.1661171317100525,00:18
19,0.003432624274864793,0.0034450225066393614,0.1968764215707779,0.14986751973628998,00:18
epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.0029671613592654467,0.003550465451553464,0.43039634823799133,0.20391851663589478,00:19
1,0.0028386383783072233,0.003841853467747569,0.39244046807289124,0.20429889857769012,00:19
2,0.0027154148556292057,0.0037293315399438143,0.2968193590641022,0.19744928181171417,00:19
3,0.0026507549919188023,0.0036841656547039747,0.38171228766441345,0.21051916480064392,00:19
4,0.0026997379027307034,0.003574878443032503,0.4735006093978882,0.22113178670406342,00:19
5,0.002646580571308732,0.004622938111424446,0.24469612538814545,0.14687258005142212,00:19
6,0.0025581924710422754,0.0037397751584649086,0.4697914719581604,0.2191603034734726,00:19
7,0.0024850585032254457,0.0041792807169258595,0.351738840341568,0.20770664513111115,00:19
8,0.0024481690488755703,0.004030450247228146,0.38725078105926514,0.2127169668674469,00:19
9,0.002457541646435857,0.003698423970490694,0.5374259948730469,0.22281844913959503,00:19
10,0.0025123206432908773,0.004175400361418724,0.3319813907146454,0.21124699711799622,00:19
11,0.002449376741424203,0.0038398103788495064,0.4519379436969757,0.24086251854896545,00:19
12,0.0024380278773605824,0.00357498275116086,0.42684295773506165,0.2300911545753479,00:19
13,0.0023897995706647635,0.0036729034036397934,0.5950427651405334,0.240603968501091,00:19
14,0.0022578416392207146,0.004332622047513723,0.4603436589241028,0.24144291877746582,00:19
15,0.0021932374220341444,0.004196093417704105,0.4255933463573456,0.21317897737026215,00:19
16,0.002122303703799844,0.0045051779597997665,0.35455381870269775,0.2134082168340683,00:19
17,0.0020925160497426987,0.004192649386823177,0.4062211215496063,0.24388083815574646,00:19
18,0.002156551694497466,0.003438454121351242,0.4761505722999573,0.23126119375228882,00:19
19,0.002067701192572713,0.004172501619905233,0.37608471512794495,0.2140078991651535,00:19
20,0.0020536959636956453,0.004255136474967003,0.4705265462398529,0.25833380222320557,00:19
21,0.001968174707144499,0.004410437773913145,0.3771085739135742,0.25298425555229187,00:19
22,0.001978072803467512,0.003924764692783356,0.45567139983177185,0.2658640146255493,00:19
23,0.0019636366050690413,0.0038868614938110113,0.4619753658771515,0.26897361874580383,00:19
24,0.001907114521600306,0.004329284653067589,0.4037734568119049,0.2438819408416748,00:19
25,0.0018351461039856076,0.0044336779974401,0.46866416931152344,0.24827951192855835,00:19
26,0.0018575568683445454,0.003539524506777525,0.45767098665237427,0.2643234431743622,00:19
27,0.0018326924182474613,0.004568456672132015,0.42515042424201965,0.26163509488105774,00:19
28,0.0017511663027107716,0.004526106175035238,0.42374473810195923,0.2502809166908264,00:19
29,0.001728069968521595,0.004370638635009527,0.4112522006034851,0.24809715151786804,00:19
30,0.0017335392767563462,0.004013674799352884,0.4718230068683624,0.2696830630302429,00:19
31,0.0017227466451004148,0.004322336986660957,0.40596580505371094,0.2690393626689911,00:19
32,0.00170461880043149,0.004502488765865564,0.3984152674674988,0.24530042707920074,00:19
33,0.0016646882286295295,0.00486040348187089,0.3549788296222687,0.2454613298177719,00:19
34,0.0016507020918652415,0.00420544994994998,0.4002246558666229,0.24703535437583923,00:19
35,0.001678630942478776,0.004471939522773027,0.3912629783153534,0.25206995010375977,00:19
36,0.0016445398796349764,0.004522993694990873,0.38248956203460693,0.2571198046207428,00:19
37,0.0016399214509874582,0.00442151166498661,0.4072636067867279,0.2592875063419342,00:19
38,0.0016554933972656727,0.004454117733985186,0.4021943211555481,0.2578670084476471,00:19
39,0.0016247727908194065,0.0044935643672943115,0.39358291029930115,0.25352227687835693,00:19
