epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.04588686302304268,0.035107046365737915,0.000331345567246899,0.003098977729678154,0.0,0.10671819001436234,0.20000000298023224,0.1082402914762497,00:09
1,0.037437014281749725,0.02416706085205078,0.2747373878955841,0.3856060802936554,0.017181530594825745,0.3457241654396057,0.02229795604944229,0.16481661796569824,00:09
2,0.03030417487025261,0.016731146723031998,0.4132072329521179,0.5914930701255798,0.2604309320449829,0.3490368723869324,0.14116303622722626,0.19678708910942078,00:09
3,0.025554539635777473,0.014160092920064926,0.5651769638061523,0.7129687666893005,0.4637916088104248,0.4890685975551605,0.13024590909481049,0.26277169585227966,00:09
4,0.02159115858376026,0.012440034188330173,0.565118134021759,0.6531627774238586,0.49823078513145447,0.5217374563217163,0.11804911494255066,0.2498103380203247,00:09
5,0.01884048990905285,0.011121731251478195,0.5543383955955505,0.6752660870552063,0.3866503834724426,0.5698738694190979,0.18392112851142883,0.2876126766204834,00:09
6,0.016702925786376,0.011718541383743286,0.5627070665359497,0.4904339611530304,0.4894924461841583,0.6014211773872375,0.183625727891922,0.3204157054424286,00:09
7,0.01563299261033535,0.012465407140552998,0.3875390589237213,0.5589261651039124,0.29559680819511414,0.36762934923171997,0.22907139360904694,0.3495008945465088,00:09
8,0.014674344100058079,0.011866237036883831,0.4312927722930908,0.7159727215766907,0.11763513833284378,0.43363335728645325,0.1723746359348297,0.30060362815856934,00:09
9,0.01404628437012434,0.01186173316091299,0.5441710948944092,0.6910519599914551,0.15715481340885162,0.5900442004203796,0.15803208947181702,0.2650553286075592,00:09
10,0.01331675611436367,0.011176890693604946,0.5674425363540649,0.7515178322792053,0.6593786478042603,0.38054752349853516,0.0806393176317215,0.3700740337371826,00:09
11,0.013197053223848343,0.0098422197625041,0.5533341765403748,0.7149060964584351,0.39929646253585815,0.5515250563621521,0.1571851521730423,0.34879064559936523,00:09
12,0.012693360447883606,0.009864721447229385,0.5343363285064697,0.6264204978942871,0.43044641613960266,0.5714128613471985,0.16564646363258362,0.37290120124816895,00:09
13,0.0124872587621212,0.015638532117009163,0.4713967442512512,0.7480825781822205,0.18349206447601318,0.4627361595630646,0.11328248679637909,0.3025205433368683,00:09
14,0.012243415229022503,0.009678512811660767,0.7229281663894653,0.7771701812744141,0.6710988283157349,0.6297864317893982,0.14897654950618744,0.44016915559768677,00:09
15,0.011825804598629475,0.009009987115859985,0.5815152525901794,0.7062954902648926,0.43070176243782043,0.6253892779350281,0.18686547875404358,0.49356764554977417,00:09
16,0.010901156812906265,0.008373711258172989,0.6643950939178467,0.7797315716743469,0.6175743937492371,0.5977773666381836,0.19476830959320068,0.4451809823513031,00:09
17,0.010208544321358204,0.009420082904398441,0.688714861869812,0.7295660972595215,0.590636670589447,0.5812274217605591,0.1962800920009613,0.38220611214637756,00:09
18,0.009837486781179905,0.008523567579686642,0.7159152626991272,0.7651346325874329,0.6567249298095703,0.6388975977897644,0.23909540474414825,0.43495482206344604,00:09
19,0.009406819939613342,0.008167165331542492,0.6868754029273987,0.7314344048500061,0.6171724200248718,0.652936577796936,0.14341703057289124,0.4190480709075928,00:09
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.007620939984917641,0.008472458459436893,0.7242338061332703,0.7996876835823059,0.593845546245575,0.6569692492485046,0.19068534672260284,0.4698490500450134,00:09
1,0.007395804859697819,0.008130397647619247,0.7291275262832642,0.8043345212936401,0.61263108253479,0.6571018695831299,0.20799259841442108,0.4404609203338623,00:09
