epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.008753351867198944,0.006600068416446447,0.0011435342021286488,0.10678357630968094,00:18
1,0.006364355329424143,0.004614212084561586,0.4725121855735779,0.24665680527687073,00:18
2,0.005648055113852024,0.004893135745078325,0.03643505275249481,0.13426169753074646,00:18
3,0.00509911123663187,0.0040423255413770676,0.24718022346496582,0.21749372780323029,00:18
4,0.004648896865546703,0.0044663394801318645,0.39005473256111145,0.2323814481496811,00:18
5,0.004376803524792194,0.0041289497166872025,0.3599467873573303,0.2562687397003174,00:18
6,0.004255545325577259,0.004015015438199043,0.18533135950565338,0.20039892196655273,00:18
7,0.004375542979687452,0.004932314157485962,0.5065212845802307,0.2438114732503891,00:19
8,0.0041963765397667885,0.004003117326647043,0.29940980672836304,0.29478687047958374,00:18
9,0.004124203696846962,0.005503613501787186,0.24240441620349884,0.26262715458869934,00:18
10,0.003993171267211437,0.004473421256989241,0.27628612518310547,0.24022923409938812,00:18
11,0.0038780856411904097,0.004005114082247019,0.0003013307286892086,0.1056782528758049,00:19
12,0.0037017320282757282,0.004718406591564417,0.23059839010238647,0.27991458773612976,00:18
13,0.0037902267649769783,0.004676428623497486,0.09498357772827148,0.18326032161712646,00:18
14,0.0036494515370577574,0.004152187146246433,0.3882594406604767,0.3298732340335846,00:19
15,0.0034427689388394356,0.005347711034119129,0.4004047214984894,0.25103524327278137,00:19
16,0.003358138957992196,0.005081311333924532,0.21256625652313232,0.2116641402244568,00:19
17,0.003356040921062231,0.00588342547416687,0.33706188201904297,0.27738162875175476,00:19
18,0.0033477293327450752,0.005424593575298786,0.38469651341438293,0.3410080671310425,00:18
19,0.00326749449595809,0.00709138810634613,0.25138893723487854,0.2766042947769165,00:18
epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.002810039557516575,0.004651554860174656,0.3748631477355957,0.2903551757335663,00:19
1,0.0028306003659963608,0.003995135892182589,0.3955523669719696,0.33465689420700073,00:19
2,0.0026928361039608717,0.00519109982997179,0.3562256693840027,0.3081544041633606,00:19
3,0.0026002144441008568,0.005356497596949339,0.31966447830200195,0.3200576603412628,00:19
4,0.0025997229386121035,0.005848529748618603,0.36629652976989746,0.30499985814094543,00:19
5,0.002560617867857218,0.004488502163439989,0.349888414144516,0.3044220209121704,00:19
6,0.0025547288823872805,0.00596777955070138,0.21872463822364807,0.27548134326934814,00:19
7,0.002507086144760251,0.0042236135341227055,0.4539186358451843,0.33629488945007324,00:19
8,0.002435494912788272,0.005111129023134708,0.4008566439151764,0.3443859815597534,00:19
9,0.002463382901623845,0.0060066524893045425,0.2806507647037506,0.2747288942337036,00:19
10,0.002392345806583762,0.00584937259554863,0.44964852929115295,0.3693222999572754,00:19
11,0.0024009929038584232,0.0059378743171691895,0.42731308937072754,0.3319973349571228,00:19
12,0.0023179834242910147,0.004892247263342142,0.42483454942703247,0.3762117624282837,00:19
13,0.0022630898747593164,0.006243173032999039,0.38982725143432617,0.30219656229019165,00:19
14,0.0022603245452046394,0.005761300213634968,0.38892462849617004,0.3518628776073456,00:19
15,0.0022283107973635197,0.004592416808009148,0.3915382921695709,0.2850304841995239,00:19
16,0.002188633196055889,0.006031014025211334,0.3382481038570404,0.2782307267189026,00:19
17,0.002257320564240217,0.005627795588225126,0.3227791488170624,0.28997159004211426,00:19
18,0.0021704186219722033,0.00418302183970809,0.5585066080093384,0.3742905855178833,00:19
19,0.0020811613649129868,0.004537083674222231,0.4180513620376587,0.34770962595939636,00:19
20,0.002131924033164978,0.005271852482110262,0.4567300081253052,0.3679545223712921,00:19
21,0.0020914135966449976,0.009127032943069935,0.2609785795211792,0.2607160210609436,00:19
22,0.001977457432076335,0.009244064800441265,0.27299755811691284,0.27145686745643616,00:19
23,0.0019531312864273787,0.006467940751463175,0.351092666387558,0.29521360993385315,00:19
24,0.001890493556857109,0.006735431496053934,0.4055877923965454,0.31565916538238525,00:19
25,0.0018865220481529832,0.005369935184717178,0.36838358640670776,0.34982430934906006,00:19
26,0.0018160404870286584,0.006610345095396042,0.3280028998851776,0.3155118525028229,00:19
27,0.0017931596376001835,0.008747901767492294,0.28379982709884644,0.28991270065307617,00:19
28,0.0017358347540721297,0.007034377194941044,0.38415858149528503,0.3193531632423401,00:19
29,0.0017278881277889013,0.006253688130527735,0.3792439103126526,0.30776143074035645,00:19
30,0.0017268832307308912,0.006580691318958998,0.30566826462745667,0.2779017388820648,00:19
31,0.001690625329501927,0.007381818722933531,0.35738405585289,0.3039957284927368,00:19
32,0.0017032286850735545,0.007570331450551748,0.30788663029670715,0.28600460290908813,00:19
33,0.001676516025327146,0.007335800677537918,0.31687772274017334,0.2990504503250122,00:19
34,0.0016697886167094111,0.007644033059477806,0.31593626737594604,0.30806005001068115,00:19
35,0.0016679330728948116,0.0070407697930932045,0.3406144678592682,0.31221386790275574,00:19
36,0.0016597186913713813,0.007341995369642973,0.31336188316345215,0.30779269337654114,00:19
37,0.0016393086407333612,0.007722693961113691,0.29940852522850037,0.3032737672328949,00:19
38,0.0016503339866176248,0.007590769790112972,0.3047623038291931,0.291507750749588,00:19
39,0.0016071724239736795,0.008122805505990982,0.29915809631347656,0.30095013976097107,00:19
