epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.00990273803472519,0.008520644158124924,0.03311077877879143,0.049471449106931686,00:19
1,0.007263421081006527,0.008439664728939533,0.058491822332143784,0.08536769449710846,00:18
2,0.006009694188833237,0.007792516145855188,0.13505078852176666,0.17599259316921234,00:18
3,0.005287511739879847,0.005855024792253971,0.3385954201221466,0.30584976077079773,00:18
4,0.005117465276271105,0.007030847482383251,0.6787975430488586,0.29580816626548767,00:18
5,0.004861247260123491,0.00650961697101593,0.4037386476993561,0.35975879430770874,00:18
6,0.004263975657522678,0.008506457321345806,0.22095976769924164,0.2584185004234314,00:18
7,0.0040802545845508575,0.006093202158808708,0.26524651050567627,0.309024840593338,00:18
8,0.004267978016287088,0.00728517584502697,0.8684579730033875,0.28559309244155884,00:18
9,0.004155289381742477,0.006407573353499174,0.5533012747764587,0.42646101117134094,00:18
10,0.0038625362794846296,0.005661677103489637,0.520533561706543,0.36440548300743103,00:18
11,0.00375746819190681,0.0053415680304169655,0.6063464283943176,0.43852299451828003,00:18
12,0.003541375044733286,0.008659034967422485,0.20995309948921204,0.26154714822769165,00:18
13,0.0033197838347405195,0.007811070419847965,0.3224012851715088,0.313638299703598,00:18
14,0.003153212834149599,0.005775389727205038,0.6522418260574341,0.46213585138320923,00:18
15,0.0030399367678910494,0.008351652882993221,0.46108633279800415,0.40817272663116455,00:18
16,0.0030667700339108706,0.0059392694383859634,0.5430586934089661,0.45980143547058105,00:18
17,0.0030326987616717815,0.008780326694250107,0.3582730293273926,0.3634791374206543,00:18
18,0.0027177627198398113,0.00700964592397213,0.5192842483520508,0.46645644307136536,00:18
19,0.0025666402652859688,0.00575666781514883,0.6184763312339783,0.4642917513847351,00:18
epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.00221976637840271,0.0058120316825807095,0.5871468782424927,0.4889805316925049,00:19
1,0.0020883355755358934,0.006444672588258982,0.5738784074783325,0.4825604557991028,00:19
2,0.002048755530267954,0.006675200071185827,0.5789955854415894,0.5040483474731445,00:19
3,0.0019550893921405077,0.005801915656775236,0.5742552876472473,0.5030527710914612,00:19
4,0.0019060149788856506,0.0068066054955124855,0.528592586517334,0.4801062047481537,00:19
5,0.0018790591275319457,0.0065361447632312775,0.5723033547401428,0.49791422486305237,00:19
6,0.0018858459079638124,0.008047457784414291,0.45896485447883606,0.4680544137954712,00:19
7,0.0019399379380047321,0.009052847512066364,0.5032550692558289,0.4676593244075775,00:19
8,0.0019191023893654346,0.009186133742332458,0.4153035879135132,0.4473261833190918,00:19
9,0.0019667677115648985,0.005367449950426817,0.6689224243164062,0.5287675857543945,00:19
10,0.00183017214294523,0.007048167288303375,0.6210781931877136,0.5269677042961121,00:19
11,0.0018031777581200004,0.008069947361946106,0.5583547353744507,0.4903220534324646,00:19
12,0.0017492801416665316,0.006929784547537565,0.5639980435371399,0.4939331114292145,00:19
13,0.001679787877947092,0.005689946468919516,0.696479320526123,0.5411190986633301,00:19
14,0.0017225424526259303,0.0068733226507902145,0.6352086663246155,0.5205555558204651,00:19
15,0.0016844886122271419,0.006953679025173187,0.5945286154747009,0.5085747838020325,00:19
16,0.0017178644193336368,0.006175628863275051,0.6454088687896729,0.5067198276519775,00:19
17,0.0015876971883699298,0.009171990677714348,0.5167680978775024,0.4983865022659302,00:19
18,0.0016283775912597775,0.007321236189454794,0.5720135569572449,0.5121352672576904,00:19
19,0.0015850053168833256,0.00744640501216054,0.5765108466148376,0.5082949995994568,00:18
20,0.0015305186389014125,0.0066546667367219925,0.6333044767379761,0.5523492097854614,00:19
21,0.001479343045502901,0.007387644145637751,0.5976599454879761,0.5332762598991394,00:19
22,0.0014373452868312597,0.006904544774442911,0.6203083992004395,0.5389771461486816,00:19
23,0.001395760104060173,0.008670948445796967,0.5659964680671692,0.5092659592628479,00:19
24,0.0013703041477128863,0.008545443415641785,0.5548774003982544,0.5213414430618286,00:19
25,0.001368040102533996,0.008986445143818855,0.5688667893409729,0.5271006226539612,00:19
26,0.0013324227184057236,0.008637757040560246,0.5830856561660767,0.5332871079444885,00:19
27,0.0012932027457281947,0.008189729414880276,0.6374721527099609,0.5494862198829651,00:19
28,0.0013136197812855244,0.007636998314410448,0.5978665947914124,0.5379258990287781,00:19
29,0.0012631391873583198,0.008541964925825596,0.5746384859085083,0.5179052948951721,00:19
30,0.0012359865941107273,0.009286897256970406,0.5634316802024841,0.5214549899101257,00:19
31,0.001228861976414919,0.0070490906946361065,0.6228126287460327,0.5503646731376648,00:19
32,0.0012472870294004679,0.008348730392754078,0.5544141530990601,0.5189045667648315,00:19
33,0.0012058959109708667,0.008021251298487186,0.6057965159416199,0.5442113876342773,00:19
34,0.0012537140864878893,0.007541797123849392,0.5936276316642761,0.5335349440574646,00:19
35,0.001189497415907681,0.008867363445460796,0.559881329536438,0.5293465852737427,00:19
36,0.00121534604113549,0.008437530137598515,0.5794990062713623,0.5323988199234009,00:19
37,0.0011787556577473879,0.008200679905712605,0.5832178592681885,0.5316368937492371,00:19
38,0.001190687995404005,0.0083464989438653,0.5765188336372375,0.5335721969604492,00:19
39,0.0011818052735179663,0.00853074248880148,0.5724678635597229,0.529340922832489,00:19
