epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.8617408871650696,0.6592541933059692,0.0,0.0,0.0,0.0,0.10526315867900848,0.22807016968727112,00:10
1,0.6291617751121521,0.37894245982170105,0.00203571654856205,0.006312928162515163,0.00033407341106794775,0.00443477975204587,0.10526315867900848,0.2631579041481018,00:10
2,0.49420976638793945,0.29202958941459656,0.3963707983493805,0.6345640420913696,0.24961595237255096,0.4417583644390106,0.10526315867900848,0.2631579041481018,00:10
3,0.4010983407497406,0.276289701461792,0.6763589978218079,0.7300102710723877,0.5125202536582947,0.6785351037979126,0.10526315867900848,0.26357361674308777,00:10
4,0.33932211995124817,0.21572674810886383,0.6581855416297913,0.7637279629707336,0.5944820046424866,0.6928708553314209,0.08841227740049362,0.16278161108493805,00:10
5,0.2918911278247833,0.18044893443584442,0.6175865530967712,0.7656629681587219,0.4914208650588989,0.7597912549972534,0.05944100767374039,0.19313190877437592,00:10
6,0.2630229890346527,0.17937864363193512,0.6167543530464172,0.7865650653839111,0.5272863507270813,0.7222792506217957,0.08306346088647842,0.1543106585741043,00:10
7,0.23415197432041168,0.16380569338798523,0.7099131345748901,0.7950594425201416,0.6324796676635742,0.7740394473075867,0.1221080794930458,0.19004005193710327,00:10
8,0.21648776531219482,0.15530294179916382,0.7406142950057983,0.8094576001167297,0.6613729596138,0.7869672179222107,0.09338323771953583,0.1536516398191452,00:10
9,0.1977226883172989,0.20982979238033295,0.5721331834793091,0.8137630820274353,0.535266637802124,0.6549758911132812,0.08965040743350983,0.2586868405342102,00:10
10,0.181906059384346,0.14252565801143646,0.7426657676696777,0.8055021166801453,0.6823927164077759,0.8010132908821106,0.09156152606010437,0.2374587208032608,00:10
11,0.1815941482782364,0.23465409874916077,0.7235000133514404,0.7442145347595215,0.5375349521636963,0.7823360562324524,0.11265647411346436,0.164456307888031,00:10
12,0.1818690448999405,0.2092152088880539,0.6167117953300476,0.7922455668449402,0.6187748908996582,0.6653552055358887,0.10714642703533173,0.23121356964111328,00:10
13,0.17014069855213165,0.14919620752334595,0.7432461380958557,0.8190608620643616,0.6662376523017883,0.7901685237884521,0.09849963337182999,0.2697373628616333,00:10
14,0.1587575227022171,0.14790263772010803,0.7072395086288452,0.8273583650588989,0.63966304063797,0.8044769167900085,0.10866021364927292,0.3490060567855835,00:10
15,0.15268710255622864,0.14933504164218903,0.7685433030128479,0.81576007604599,0.6853015422821045,0.8122478127479553,0.1262226700782776,0.2902491092681885,00:10
16,0.1451011598110199,0.1323031783103943,0.7243480086326599,0.835934579372406,0.6724238395690918,0.8129041194915771,0.1445721685886383,0.34521517157554626,00:10
17,0.1411682665348053,0.1395883858203888,0.7463635802268982,0.817080020904541,0.6651578545570374,0.829622745513916,0.11094125360250473,0.2672530710697174,00:10
