epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.06943577527999878,0.04384253919124603,0.0,0.0,0.0,0.11999999731779099,0.20000000298023224,0.11999999731779099,00:09
1,0.05219551548361778,0.028891950845718384,0.2167227417230606,0.4004911482334137,0.00021168356761336327,0.2794463634490967,0.08671320229768753,0.11999999731779099,00:09
2,0.04174996167421341,0.019914595410227776,0.49509474635124207,0.6601095199584961,0.3404589593410492,0.5158383250236511,0.11295883357524872,0.11999999731779099,00:09
3,0.033894266933202744,0.018695702776312828,0.6382449865341187,0.6760115027427673,0.5131429433822632,0.5909239053726196,0.08467735350131989,0.059854213148355484,00:09
4,0.028174063190817833,0.014258314855396748,0.5074394941329956,0.6955140233039856,0.41494128108024597,0.4668436646461487,0.17470358312129974,0.12294571101665497,00:09
5,0.02403629757463932,0.013576744124293327,0.6530247926712036,0.7207298874855042,0.549360454082489,0.6054158210754395,0.17307163774967194,0.1742788702249527,00:09
6,0.020779604092240334,0.013781603425741196,0.6851398944854736,0.7356671690940857,0.5592109560966492,0.6066678166389465,0.21243534982204437,0.20942345261573792,00:09
7,0.019071776419878006,0.012447811663150787,0.5996070504188538,0.7583841681480408,0.47127676010131836,0.5839166045188904,0.12643224000930786,0.26294443011283875,00:09
8,0.017311543226242065,0.012051119469106197,0.6201702356338501,0.7671947479248047,0.5456855893135071,0.5296660661697388,0.1372562199831009,0.358812540769577,00:09
9,0.016379140317440033,0.011245607398450375,0.6524004340171814,0.717068076133728,0.6151208877563477,0.5957626104354858,0.1801629215478897,0.2779156565666199,00:09
10,0.015454180538654327,0.012052792124450207,0.5813021063804626,0.7344520688056946,0.3977406620979309,0.5933170318603516,0.16692911088466644,0.4041644334793091,00:09
11,0.014928795397281647,0.01082646008580923,0.6355040073394775,0.7760063409805298,0.5248239636421204,0.5943751335144043,0.16632546484470367,0.4868910610675812,00:09
12,0.014040159061551094,0.01309676468372345,0.6336496472358704,0.739545464515686,0.6038801074028015,0.5548213720321655,0.22907859086990356,0.3933658003807068,00:09
13,0.013979434967041016,0.010940740816295147,0.5947597622871399,0.6057576537132263,0.5002176761627197,0.6642499566078186,0.1973264068365097,0.44133809208869934,00:09
14,0.013573618605732918,0.011438136920332909,0.7069533467292786,0.7559448480606079,0.6185252070426941,0.6735445857048035,0.10816921293735504,0.496286004781723,00:09
15,0.012755420058965683,0.01074211671948433,0.7401887774467468,0.7813094854354858,0.6384863257408142,0.6364732980728149,0.1846693903207779,0.42712342739105225,00:09
16,0.012136218138039112,0.01227534655481577,0.5804388523101807,0.7942293286323547,0.4923786520957947,0.5603567957878113,0.1617625206708908,0.3143678903579712,00:09
17,0.011717953719198704,0.010448827408254147,0.5921432375907898,0.7510931491851807,0.284751296043396,0.6269948482513428,0.17695318162441254,0.4508028030395508,00:09
18,0.011112898588180542,0.010550865903496742,0.655079185962677,0.7412007451057434,0.6128210425376892,0.6094791293144226,0.18463844060897827,0.3504718542098999,00:09
19,0.011201287619769573,0.01007898524403572,0.6941902041435242,0.7848121523857117,0.5575608015060425,0.6538537740707397,0.14668844640254974,0.4101843237876892,00:09
epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.009434664621949196,0.009279926307499409,0.6744112372398376,0.7663440704345703,0.5729559659957886,0.6778601408004761,0.21370790898799896,0.4138540029525757,00:10
1,0.008769448846578598,0.008613660000264645,0.7181071639060974,0.8067429661750793,0.6324813365936279,0.6626211404800415,0.24098943173885345,0.5133305191993713,00:09
2,0.008370189927518368,0.009039035066962242,0.7045510411262512,0.786235511302948,0.6447689533233643,0.6457871794700623,0.21919983625411987,0.5161171555519104,00:09
