epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.011993384920060635,0.007337124086916447,0.00020511449838522822,0.09730607271194458,00:18
1,0.008329312317073345,0.005111637059599161,0.07392215728759766,0.08136701583862305,00:18
2,0.0065649994648993015,0.005460148211568594,0.0966544896364212,0.07556892186403275,00:18
3,0.005553483497351408,0.004402885213494301,0.2852436304092407,0.17945994436740875,00:18
4,0.005161231383681297,0.0042619179002940655,0.19975577294826508,0.16631782054901123,00:18
5,0.004855317994952202,0.004095310345292091,0.27970919013023376,0.16528668999671936,00:18
6,0.004667371511459351,0.004738401155918837,0.2087685763835907,0.13048969209194183,00:18
7,0.004449175205081701,0.004446567501872778,0.3926357924938202,0.1793053150177002,00:18
8,0.004477077629417181,0.004755222704261541,0.3067740499973297,0.234988734126091,00:18
9,0.004245005548000336,0.004823653493076563,0.05105344578623772,0.2121531218290329,00:18
10,0.004215646535158157,0.004240583162754774,0.39045244455337524,0.235465869307518,00:18
11,0.004117107018828392,0.006161584053188562,0.17526645958423615,0.16315153241157532,00:18
12,0.003974013030529022,0.0038544132839888334,0.35796937346458435,0.26042282581329346,00:18
13,0.003902687458321452,0.003659103298559785,0.48172223567962646,0.25802308320999146,00:18
14,0.004186676349490881,0.003953118342906237,0.2912875711917877,0.24498024582862854,00:18
15,0.0039114137180149555,0.003544104751199484,0.06808584928512573,0.2210889756679535,00:18
16,0.0035346478689461946,0.005849048029631376,0.37969085574150085,0.30662620067596436,00:18
17,0.003604406490921974,0.003971617668867111,0.6659218668937683,0.3063103258609772,00:18
18,0.00363049260340631,0.006319445092231035,0.13625936210155487,0.24235789477825165,00:18
19,0.0034655469935387373,0.0036421408876776695,0.31732994318008423,0.2666670083999634,00:18
epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.002944614738225937,0.0048972805961966515,0.30521291494369507,0.3037261962890625,00:19
1,0.0029066293500363827,0.004800908733159304,0.27506935596466064,0.2884049713611603,00:19
2,0.0028021521866321564,0.005919340532273054,0.20071637630462646,0.2725162208080292,00:19
3,0.002831305144354701,0.005445724818855524,0.20773956179618835,0.28673556447029114,00:19
4,0.002758022863417864,0.006443894933909178,0.1258496791124344,0.24672727286815643,00:19
5,0.002821779577061534,0.005656121298670769,0.18633368611335754,0.26199018955230713,00:19
6,0.0027777289506047964,0.004547763615846634,0.33089545369148254,0.2767609655857086,00:19
7,0.0026533345226198435,0.005176624748855829,0.22265799343585968,0.2707967460155487,00:19
8,0.0026820977218449116,0.005104173440486193,0.42875123023986816,0.2603600323200226,00:19
9,0.0026857939083129168,0.003994125407189131,0.4114154875278473,0.29748550057411194,00:19
10,0.002679420867934823,0.005411522928625345,0.4135536849498749,0.28514885902404785,00:19
11,0.002610008465126157,0.006807771977037191,0.21505920588970184,0.24733436107635498,00:19
12,0.002543034963309765,0.004760419484227896,0.24268251657485962,0.260538250207901,00:19
13,0.002492837607860565,0.006277353968471289,0.22957195341587067,0.24359895288944244,00:19
14,0.0025169278960675,0.005361410789191723,0.14329148828983307,0.218043252825737,00:19
15,0.002438776660710573,0.0034296917729079723,0.38577184081077576,0.2573431730270386,00:18
16,0.0023565529845654964,0.007077099289745092,0.24489913880825043,0.24909107387065887,00:19
17,0.0023620396386832,0.006035767495632172,0.27848514914512634,0.2503066658973694,00:19
18,0.0022607098799198866,0.005416988395154476,0.29762014746665955,0.2240959107875824,00:19
19,0.0022056433372199535,0.0052200849168002605,0.24823884665966034,0.22361233830451965,00:19
20,0.0021692526061087847,0.007538864854723215,0.30084484815597534,0.2731800079345703,00:19
21,0.002152743749320507,0.007413899060338736,0.19687338173389435,0.24775078892707825,00:19
22,0.002156349364668131,0.006304728798568249,0.2008262574672699,0.27078548073768616,00:19
23,0.0021574650891125202,0.008231955580413342,0.17319291830062866,0.2700718343257904,00:19
24,0.0021031061187386513,0.0067972782999277115,0.2120467871427536,0.22546622157096863,00:19
25,0.0020464803092181683,0.007667504251003265,0.22356316447257996,0.2574612498283386,00:19
26,0.0019501110073179007,0.008039205335080624,0.24417373538017273,0.27286645770072937,00:19
27,0.0019344995962455869,0.007016835734248161,0.3027673363685608,0.28511399030685425,00:19
28,0.0019771817605942488,0.008035746403038502,0.19460825622081757,0.2410166710615158,00:19
29,0.001916848705150187,0.008416791446506977,0.24604929983615875,0.23117777705192566,00:19
30,0.0018730440642684698,0.007620902732014656,0.24156922101974487,0.22874115407466888,00:19
31,0.0018246591789647937,0.008505444973707199,0.21490265429019928,0.24753844738006592,00:19
32,0.0018273977329954505,0.00892579648643732,0.23255954682826996,0.22891150414943695,00:19
33,0.0017928379820659757,0.008430365473031998,0.23507963120937347,0.2329075038433075,00:19
34,0.0017981934361159801,0.008298322558403015,0.22727081179618835,0.22581353783607483,00:19
35,0.0017774507869035006,0.00792441051453352,0.24180690944194794,0.2305750995874405,00:19
36,0.001796278404071927,0.00824268814176321,0.22553785145282745,0.22552716732025146,00:18
37,0.0018354582134634256,0.007983601652085781,0.2452201396226883,0.2377462387084961,00:19
38,0.0018312853062525392,0.007911496795713902,0.2348301261663437,0.23489227890968323,00:19
39,0.0018330995226278901,0.008300015702843666,0.22656255960464478,0.22530780732631683,00:19
