epoch,train_loss,valid_loss,foreground_acc,diceLV,diceMY,diceRV,diceEd,diceSc,time
0,0.0750889927148819,0.04666707292199135,0.004009408876299858,0.024004053324460983,0.0,0.10526315867900848,0.017543859779834747,0.017543859779834747,00:09
1,0.052619606256484985,0.029138008132576942,0.36427736282348633,0.6554287672042847,0.08539668470621109,0.32827213406562805,0.10526315867900848,0.08140663802623749,00:09
2,0.040970705449581146,0.02385016530752182,0.495779812335968,0.7530375123023987,0.38570594787597656,0.365660160779953,0.08771929889917374,0.1349870264530182,00:09
3,0.03307142108678818,0.019673041999340057,0.629126250743866,0.7471566200256348,0.4851430356502533,0.48339080810546875,0.0006823883741162717,0.16476771235466003,00:09
4,0.0270258579403162,0.01956426352262497,0.528603732585907,0.6674877405166626,0.3622716963291168,0.5786339044570923,0.017543859779834747,0.15972371399402618,00:09
5,0.02269265614449978,0.015806879848241806,0.628095269203186,0.7223966121673584,0.47895297408103943,0.6004758477210999,0.08798369765281677,0.21301904320716858,00:09
6,0.02055998705327511,0.016058947890996933,0.6654646992683411,0.8075698018074036,0.47943049669265747,0.5245515704154968,0.10642051696777344,0.21142832934856415,00:09
7,0.018645597621798515,0.013143129646778107,0.7236009836196899,0.8301194310188293,0.5470675230026245,0.6468791365623474,0.106806181371212,0.1857673078775406,00:09
8,0.017010116949677467,0.012439346872270107,0.6405506730079651,0.7883204817771912,0.48789307475090027,0.6338301301002502,0.11660800874233246,0.2541227638721466,00:09
9,0.01560185756534338,0.011684080585837364,0.6302824020385742,0.7795776128768921,0.5513873100280762,0.6326805949211121,0.07644893229007721,0.22992922365665436,00:09
10,0.014564530923962593,0.028590954840183258,0.6407780051231384,0.8195390701293945,0.27862703800201416,0.5540401339530945,0.07520384341478348,0.1692071408033371,00:09
11,0.014548505656421185,0.011057336814701557,0.7052235007286072,0.8497048020362854,0.5486447811126709,0.7007940411567688,0.0954224094748497,0.30554258823394775,00:09
