epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.01015397533774376,0.004704403690993786,0.06790494918823242,0.05951330065727234,00:19
1,0.007669048383831978,0.004216246772557497,0.35330596566200256,0.16558068990707397,00:18
2,0.006507795304059982,0.0043150270357728004,0.39971724152565,0.21899880468845367,00:19
3,0.006123359315097332,0.0037331110797822475,0.5238211750984192,0.2715654671192169,00:18
4,0.005201646592468023,0.0034964564256370068,0.46764999628067017,0.2681983411312103,00:18
5,0.005047902464866638,0.0034458397421985865,0.6158607602119446,0.29098132252693176,00:18
6,0.004743811674416065,0.0037233722396194935,0.74603670835495,0.2900641858577728,00:18
7,0.004568563774228096,0.00294924876652658,0.6679063439369202,0.31703683733940125,00:18
8,0.004212756175547838,0.0033807887230068445,0.20925776660442352,0.2581183910369873,00:18
9,0.004152413457632065,0.003035136265680194,0.29168298840522766,0.2967808246612549,00:19
10,0.004017925821244717,0.0036033978685736656,0.44119691848754883,0.27127236127853394,00:18
11,0.003986140713095665,0.0028692439664155245,0.621535062789917,0.2846146523952484,00:18
12,0.003568593878298998,0.00283462880179286,0.6091776490211487,0.347037136554718,00:18
13,0.003524710889905691,0.002681352663785219,0.5966377258300781,0.3366672098636627,00:19
14,0.003638766473159194,0.0037990056443959475,0.766650915145874,0.26720184087753296,00:18
15,0.003671721089631319,0.002770570805296302,0.4934173822402954,0.31223297119140625,00:18
16,0.0036465153098106384,0.003025554120540619,0.6617695689201355,0.3109167516231537,00:18
17,0.0033764950931072235,0.0026120124384760857,0.5973743796348572,0.34362271428108215,00:18
18,0.0032112416811287403,0.0029092850163578987,0.6752245426177979,0.31863510608673096,00:18
19,0.002949939575046301,0.003032809356227517,0.683821439743042,0.34674715995788574,00:18
epoch,train_loss,valid_loss,foreground_acc,diceFG,time
0,0.0023741298355162144,0.002599259139969945,0.656861424446106,0.3720041513442993,00:19
1,0.0022490276023745537,0.0027372995391488075,0.6263681054115295,0.36793777346611023,00:19
2,0.002203222131356597,0.0025505719240754843,0.6584370136260986,0.3823963701725006,00:19
3,0.0021653855219483376,0.002616311190649867,0.6709503531455994,0.3772825002670288,00:19
4,0.002102035330608487,0.002990855136886239,0.5410774350166321,0.3438183069229126,00:19
5,0.0020938406232744455,0.002678793389350176,0.6945089101791382,0.3613722324371338,00:19
6,0.002108544111251831,0.002675106283277273,0.6511702537536621,0.3740317225456238,00:19
7,0.002067683497443795,0.0027392597403377295,0.627173662185669,0.3782992959022522,00:19
8,0.002027031732723117,0.003004371887072921,0.6158676743507385,0.3787040412425995,00:19
9,0.0019381422316655517,0.0026557643432170153,0.5619190335273743,0.3884044289588928,00:19
10,0.001944044604897499,0.003452533856034279,0.541963517665863,0.37118253111839294,00:19
11,0.0019075488671660423,0.003238330828025937,0.5831337571144104,0.345095694065094,00:19
12,0.0019605860579758883,0.002596843522042036,0.5872092247009277,0.33235061168670654,00:19
13,0.0018904735334217548,0.0029068789444863796,0.6822561025619507,0.357750803232193,00:19
14,0.0018458310514688492,0.003087267279624939,0.556175947189331,0.3371867537498474,00:19
15,0.0018175080185756087,0.003369596553966403,0.5247939229011536,0.3564007878303528,00:19
16,0.0017495055217295885,0.003116136882454157,0.603226900100708,0.3766990005970001,00:19
17,0.001708010328002274,0.002958390163257718,0.6227461099624634,0.3888509273529053,00:19
18,0.0016797605203464627,0.0035103445407003164,0.5291010141372681,0.38223546743392944,00:19
19,0.0016780166188254952,0.003212690120562911,0.6480355858802795,0.37366247177124023,00:19
20,0.0016041542403399944,0.0037696671206504107,0.5834329128265381,0.38341963291168213,00:19
21,0.0015077166026458144,0.0036608532536774874,0.5452505946159363,0.3620119094848633,00:19
22,0.0014822363154962659,0.0034102597273886204,0.4691903293132782,0.3215256929397583,00:19
23,0.0014741822378709912,0.003749145893380046,0.5647220611572266,0.34910106658935547,00:19
24,0.0014010719023644924,0.003771846881136298,0.5830129981040955,0.341094046831131,00:19
25,0.0014087788295000792,0.00389369810000062,0.5292572975158691,0.33433809876441956,00:19
26,0.0014040276873856783,0.0035462873056530952,0.5515060424804688,0.3364623486995697,00:19
27,0.0013790711527690291,0.003335378598421812,0.5330146551132202,0.3403216600418091,00:19
28,0.0013386362697929144,0.0037931238766759634,0.5789039731025696,0.3447924554347992,00:19
29,0.0013126081321388483,0.0035554515197873116,0.5835897326469421,0.35582998394966125,00:19
30,0.0012743169208988547,0.004145783372223377,0.5102978944778442,0.3324703276157379,00:19
31,0.0012605435913428664,0.003916596993803978,0.558489978313446,0.332462877035141,00:19
32,0.0012876124819740653,0.003855915041640401,0.5352509021759033,0.3394342064857483,00:19
33,0.0012385811423882842,0.00409334572032094,0.5736539363861084,0.3384588360786438,00:19
34,0.0012506952043622732,0.004045103210955858,0.540993332862854,0.32319265604019165,00:19
35,0.0012639303458854556,0.0039340658113360405,0.5496340394020081,0.3248715102672577,00:19
36,0.0012706106062978506,0.003961199428886175,0.5533912777900696,0.33425530791282654,00:19
37,0.001254058675840497,0.003930817823857069,0.5571873188018799,0.33015090227127075,00:19
38,0.0012118984013795853,0.003972405567765236,0.5425743460655212,0.3278403580188751,00:19
39,0.0012378401588648558,0.004005848430097103,0.5416988730430603,0.3413701057434082,00:19
